file,class,Lmax,J_leak,EQE_100,Eplateau,noiseL,offL,L_min_trust
2026-01-26_mCPgsTE_d41_p5_jvl_s1_eval.csv,leaky,1588.57,0.14265,6.999794733598354,15.7,5.892666196588801,3.648061562956084,59.0
2026-01-26_mCPgsTE_d41_p6_jvl_s1_eval.csv,leaky,1639.39,0.1849,2.9141585754704096,7.77,5.494219473585764,-2.784900798082976,55.0
2026-01-26_mCPgsTE_d41_p8_jvl_s1_eval.csv,leaky,1382.86,0.30092,3.4731129967440224,10.485,3.076661721945129,6.954092028457825,31.0
2026-01-26_mCPgsTE_d42_p1_jvl_s1_eval.csv,reliable,6726.9,0.00135,3.787298522746241,,,,
2026-01-26_mCPgsTE_d42_p5_jvl_s1_eval.csv,leaky,8022.81,0.0114,2.637049747496193,,,,
2026-01-26_mCPgsTE_d42_p6_jvl_s1_eval.csv,leaky,9961.39,0.04133,2.9111344946265376,,,,
2026-01-26_mCPgsTE_d42_p8_jvl_s1_eval.csv,leaky,6334.41,0.0162,2.767346694181547,,,,
2026-01-26_mCPgsTE_d43_p1_jvl_s1_eval.csv,reliable,3756.76,0.00205,3.223883966548019,,,,
2026-01-26_mCPgsTE_d43_p2_jvl_s1_eval.csv,leaky,3845.2,0.25227,2.118798332016936,,,,
2026-01-26_mCPgsTE_d43_p3_jvl_s1_eval.csv,reliable,3941.36,0.00458,3.337713099808984,,,,
2026-01-26_mCPgsTE_d43_p4_jvl_s1_eval.csv,reliable,4447.58,0.00045,3.444459790750725,3.835,2.012018893073539,-2.26802909579838,20.0
2026-01-26_mCPgsTE_d43_p5_jvl_s1_eval.csv,reliable,4145.99,0.00017,3.781365627285367,3.91,5.143933365882813,-1.2469623408089616,51.0
2026-01-26_mCPgsTE_d44_p1_jvl_s1_eval.csv,marginal,6636.16,0.00183,,,,,
2026-01-26_mCPgsTE_d44_p3_jvl_s1_eval.csv,reliable,6200.6,0.00057,2.281880522476151,3.08,3.5997892659309043,-21.34576346474181,36.0
2026-01-26_mCPgsTE_d44_p4_jvl_s1_eval.csv,leaky,6640.31,0.1087,1.7887066301352252,,,,
2026-01-26_mCPgsTE_d44_p5_jvl_s1_eval.csv,reliable,6977.06,0.00537,1.6131254993323156,,,,
2026-01-26_mCPgsTE_d44_p6_jvl_s1_eval.csv,leaky,3548.58,0.06033,1.3396354570145936,,,,
2026-01-26_mCPgsTE_d44_p8_jvl_s1_eval.csv,reliable,4642.96,0.00135,1.4840573949095734,,,,
2026-01-27_Blue_d11_p1_jvl_s1_eval.csv,reliable,14858.58,0.00013,4.109096294376613,4.89,7.983389386459574,-11.462572985504474,80.0
2026-01-27_Blue_d11_p2_jvl_s1_eval.csv,leaky,9677.17,0.1396,4.16994129355625,4.93,3.930536877445646,-6.0496906051898485,39.0
2026-01-27_Blue_d11_p3_jvl_s1_eval.csv,reliable,16556.47,8e-05,4.603787556644996,4.92,5.425829298028081,-4.768995811912226,54.0
2026-01-27_Blue_d11_p4_jvl_s1_eval.csv,reliable,16495.76,0.00127,4.097779287812322,4.94,2.998659867237606,-13.811692169652062,30.0
2026-01-27_Blue_d11_p5_jvl_s1_eval.csv,reliable,14510.47,0.0001,4.652044401572979,5.02,8.110580717143788,-8.009645409433045,81.0
2026-01-27_Blue_d11_p6_jvl_s1_eval.csv,reliable,15875.23,0.0001,4.831426423245969,5.02,4.802381160699036,-5.228913312367887,48.0
2026-01-27_Blue_d11_p7_jvl_s1_eval.csv,reliable,14511.05,0.00022,5.026751794572809,4.99,4.066208598705535,-3.226501779417261,41.0
2026-01-27_Blue_d11_p8_jvl_s1_eval.csv,reliable,13683.45,0.00015,4.903249397146648,4.96,3.9468853094923904,-2.1368494670806197,39.0
2026-01-27_Blue_d14_p1_jvl_s1_eval.csv,reliable,16400.06,0.0001,3.617745861426795,4.97,5.354134513467542,-20.43242517564617,54.0
2026-01-27_Blue_d14_p3_jvl_s1_eval.csv,reliable,15573.85,0.00087,4.930392587640802,5.14,2.6131970646716627,-5.077753990709362,26.0
2026-01-27_Blue_d14_p4_jvl_s1_eval.csv,reliable,15501.29,0.003,4.18276937557557,5.06,4.065362443337163,-8.620040651629203,41.0
2026-01-27_Blue_d14_p5_jvl_s1_eval.csv,reliable,14115.04,0.00022,4.637266322154632,5.15,5.02909566145065,0.5427696890950525,50.0
2026-01-27_Blue_d22_p1_jvl_s1_eval.csv,reliable,13992.04,0.00013,5.375175159077148,5.02,3.962004096746779,6.6752486685228645,40.0
2026-01-27_Blue_d22_p2_jvl_s1_eval.csv,reliable,4507.44,0.0012,5.024412689527708,4.905,3.571126495103833,-8.166205670546155,36.0
2026-01-27_Blue_d22_p3_jvl_s1_eval.csv,reliable,14480.4,0.00158,4.970455488903792,4.97,2.2881132103960646,3.829564459903828,23.0
2026-01-27_Blue_d22_p4_jvl_s1_eval.csv,reliable,14429.47,0.00017,4.323092099436622,4.94,3.8383705054258552,-17.14978848203026,38.0
2026-01-27_Blue_d22_p5_jvl_s1_eval.csv,reliable,14316.7,0.0011,4.781841123774249,5.0,2.350794229005136,-3.155985683229648,24.0
2026-01-27_Blue_d22_p6_jvl_s1_eval.csv,leaky,13795.5,0.017,4.613646576574911,4.94,2.798907486146829,0.4238255607221006,28.0
2026-01-27_Blue_d22_p7_jvl_s1_eval.csv,reliable,13715.34,0.00417,5.53334380011937,5.04,4.361559370147725,5.161588627341484,44.0
2026-01-27_Blue_d23_p1_jvl_s1_eval.csv,reliable,14346.27,0.00072,5.084933541055304,4.89,4.52945418679518,1.9017157803648428,45.0
2026-01-27_Blue_d23_p4_jvl_s1_eval.csv,leaky,13107.43,0.0304,4.37158561817304,4.79,5.76854671150425,-7.918744410512134,58.0
2026-01-27_Blue_d23_p6_jvl_s1_eval.csv,reliable,12111.34,0.00258,4.779279040096265,4.88,2.6084620785100334,9.265161056238664,26.0
2026-01-27_Blue_d32_p1_jvl_s1_eval.csv,reliable,12973.51,0.0014,5.690281905439195,5.12,3.404639960744184,-0.0378803654685266,34.0
2026-01-27_Blue_d32_p2_jvl_s1_eval.csv,reliable,11877.12,0.00573,5.251927068288407,5.05,3.551121617114067,-0.9470095983266672,36.0
2026-01-27_Blue_d32_p4_jvl_s1_eval.csv,leaky,13516.73,0.2544,3.8843919943692575,4.84,4.712777575896023,-6.106314028907173,47.0
2026-01-27_Blue_d32_p5_jvl_s1_eval.csv,reliable,13414.76,0.00027,5.0433115569697575,5.01,4.250765607861911,-1.0454985649501922,43.0
2026-01-27_Blue_d32_p6_jvl_s1_eval.csv,reliable,12004.82,0.00013,5.361000955959582,5.01,2.961953654260264,1.3258127914928746,30.0
2026-01-27_Blue_d32_p7_jvl_s1_eval.csv,reliable,14570.7,0.00942,4.3513541074242825,4.89,3.7360588352852826,-4.507764193147856,37.0
2026-01-27_Blue_d32_p8_jvl_s1_eval.csv,reliable,9276.78,0.0004,1.1059674322808766,3.39,4.867905481364345,1.045498152417071,49.0
2026-01-27_Blue_d33_p1_jvl_s1_eval.csv,reliable,13343.89,0.0005,4.691574045696605,4.91,4.088356637143095,1.767078272097634,41.0
2026-01-27_Blue_d33_p2_jvl_s1_eval.csv,reliable,11134.19,0.00013,4.93,4.9,5.393983337707961,0.5788703408368712,54.0
2026-01-27_Blue_d33_p4_jvl_s1_eval.csv,reliable,13496.99,0.00013,5.187346868350037,4.99,2.569210117206689,4.463394909519869,26.0
2026-01-27_Blue_d33_p6_jvl_s1_eval.csv,reliable,12083.03,0.0019,5.053169372012507,4.82,3.6283124389749095,7.822363908626462,36.0
2026-01-27_Blue_d33_p8_jvl_s1_eval.csv,reliable,12569.25,0.0001,5.12405430174895,4.9,4.712682086609672,2.7115493691750188,47.0
2026-01-27_Blue_d41_p1_jvl_s1_eval.csv,reliable,15196.71,0.00063,3.995851409767,4.98,4.086661887196023,-3.917508249638305,41.0
2026-01-27_Blue_d41_p3_jvl_s1_eval.csv,reliable,15221.55,0.00137,4.235730193108075,4.98,2.6027612343309987,-13.271269522744712,26.0
2026-01-27_Blue_d41_p4_jvl_s1_eval.csv,reliable,14912.15,0.00015,4.344138748689531,4.99,3.143723724679569,-11.766715315801449,31.0
2026-01-27_Blue_d41_p5_jvl_s1_eval.csv,reliable,14873.94,0.00055,4.674278151939251,5.09,4.037861312969472,-3.917507927625443,40.0
2026-01-27_Blue_d41_p6_jvl_s1_eval.csv,reliable,14184.44,0.0021,4.6789885969616405,5.05,2.0136232066368733,0.2200049085681784,20.0
2026-01-27_Blue_d41_p7_jvl_s1_eval.csv,reliable,16310.16,0.00057,4.617655817042787,5.0,3.082861434275585,0.0851632104805591,31.0
2026-01-27_Blue_d41_p8_jvl_s1_eval.csv,reliable,13622.45,0.0002,5.401324435182358,5.06,3.133743612650521,8.885361925002798,31.0
2026-01-27_Blue_d44_p1_jvl_s1_eval.csv,reliable,13337.21,0.00092,5.778373605607256,5.15,5.059775797386066,4.350142497690863,51.0
2026-01-27_Blue_d44_p2_jvl_s1_eval.csv,reliable,12847.33,0.00045,5.920879054301092,5.21,2.8653560746387603,9.015098907071394,29.0
2026-01-27_Blue_d44_p3_jvl_s1_eval.csv,reliable,15866.3,0.0001,4.703106557634626,5.03,6.015089966108924,-8.242374761755753,60.0
2026-01-27_Blue_d44_p5_jvl_s1_eval.csv,reliable,14931.13,0.00017,4.880815612233206,4.98,3.621437592182292,-2.3181674458993853,36.0
2026-01-27_Blue_d44_p6_jvl_s1_eval.csv,reliable,13604.83,0.00067,4.5862028894345865,4.88,2.590799004089685,8.550034998942932,26.0
2026-01-27_Blue_d44_p8_jvl_s1_eval.csv,reliable,8563.33,0.0001,4.799046017099891,4.965,4.656385380811347,-2.5614328551118004,47.0
2026-01-27_MCOLEDref_d24_p1_jvl_s1_eval.csv,reliable,71196.83,0.00877,5.90438841751513,5.81,4.47859985464875,11.373414978166268,45.0
2026-01-27_MCOLEDref_d24_p2_jvl_s1_eval.csv,reliable,56883.66,0.0013,5.209072550021337,5.68,3.780869801298106,3.502512632937791,38.0
2026-01-27_MCOLEDref_d24_p3_jvl_s1_eval.csv,reliable,74116.69,0.001,6.284675714359609,5.78,6.772019036437314,9.641660192481822,68.0
2026-01-27_MCOLEDref_d24_p4_jvl_s1_eval.csv,reliable,70905.83,0.0012,5.562939354919325,5.74,2.6325804548770004,-1.8175621460751696,26.0
2026-01-27_MCOLEDref_d24_p5_jvl_s1_eval.csv,reliable,64346.03,0.00183,5.311138597479424,5.66,3.880585622828166,-6.622790986103732,39.0
2026-01-27_MCOLEDref_d24_p6_jvl_s1_eval.csv,leaky,46918.74,2.0091,4.745073316123705,3.35,5.310840410266385,4.196774750454098,53.0
2026-01-27_MCOLEDref_d24_p7_jvl_s1_eval.csv,reliable,66182.39,0.00255,5.512156152688335,5.785,2.0152789514201106,2.9642647407570157,20.0
2026-01-27_MCOLEDref_d24_p8_jvl_s1_eval.csv,reliable,63335.46,0.00158,6.03749114438627,5.8,5.584409196530106,-1.801960847497666,56.0
2026-01-27_MCOLEDref_d34_p1_jvl_s1_eval.csv,reliable,73709.49,0.0022,6.275474760722263,5.94,1.099153943398009,-0.491173406578903,11.0
2026-01-27_MCOLEDref_d34_p2_jvl_s1_eval.csv,reliable,77767.57,0.00595,6.41831594569763,5.98,5.638477617354626,1.3626101582703094,56.0
2026-01-27_MCOLEDref_d34_p3_jvl_s1_eval.csv,reliable,77601.34,0.0014,6.074725257715833,5.93,4.172408830673443,-10.6315273888102,42.0
2026-01-27_MCOLEDref_d34_p4_jvl_s1_eval.csv,reliable,69907.26,0.00342,5.602229864733769,6.01,4.675299094372201,1.7666396992581594,47.0
2026-01-27_MCOLEDref_d34_p5_jvl_s1_eval.csv,reliable,67741.42,0.0022,6.02627920818203,5.91,3.3534540317537256,-3.469902392251905,34.0
2026-01-27_MCOLEDref_d34_p6_jvl_s1_eval.csv,leaky,70843.72,1.12078,1.0330272931504942,3.46,2.883382836957189,-4.555237460607018,29.0
2026-01-27_MCOLEDref_d34_p7_jvl_s1_eval.csv,reliable,71774.81,0.00155,5.436101047907689,5.705,1.2470826708995806,-4.230429367809276,12.0
2026-01-27_MCOLEDref_d34_p8_jvl_s1_eval.csv,reliable,32635.76,0.00122,3.737194678622303,5.25,12.040876684702432,-32.83731743352173,120.0
2026-01-28_mCPgrS_d24_p1_jvl_s1_eval.csv,reliable,18176.92,0.0009,2.9352969476006616,5.8100000000000005,4.668040005542998,-2.042568010390059,47.0
2026-01-28_mCPgrS_d24_p4_jvl_s1_eval.csv,reliable,15777.81,0.001,10.792048995068516,,,,
2026-01-28_mCPgrS_d24_p6_jvl_s1_eval.csv,reliable,22331.84,0.00095,11.98723703460278,16.43,4.029438653578999,1.3173959156041974,40.0
2026-01-28_mCPgrS_d24_p8_jvl_s1_eval.csv,reliable,16001.52,0.0009,14.190861049333696,,,,
2026-01-28_mCPgsTE1_d31_p1_jvl_s1_eval.csv,leaky,21525.52,0.11015,9.908607735205578,,,,
2026-01-28_mCPgsTE1_d31_p2_jvl_s1_eval.csv,leaky,11028.64,0.02445,,,,,
2026-01-28_mCPgsTE1_d31_p3_jvl_s1_eval.csv,leaky,12311.35,0.08142,,,,,
2026-01-28_mCPgsTE1_d31_p4_jvl_s1_eval.csv,leaky,11390.62,0.01885,2.621664503988949,,,,
2026-01-28_mCPgsTE1_d31_p5_jvl_s1_eval.csv,leaky,12867.21,0.15315,56.93895459235114,,,,
2026-01-28_mCPgsTE1_d31_p6_jvl_s1_eval.csv,leaky,14699.43,0.06067,,,,,
2026-01-28_mCPgsTE1_d31_p7_jvl_s1_eval.csv,leaky,18110.87,0.1255,50.98960563813937,,,,
2026-01-28_mCPgsTE1_d31_p8_jvl_s1_eval.csv,leaky,19137.33,0.2044,,,,,
2026-01-28_mCPgsTE1_d32_p1_jvl_s1_eval.csv,reliable,40744.82,0.0007,15.202600506675182,16.33,10.58264635302474,-9.178687859443343,106.0
2026-01-28_mCPgsTE1_d32_p2_jvl_s1_eval.csv,leaky,42685.52,0.02985,21.29711411550379,,,,
2026-01-28_mCPgsTE1_d32_p3_jvl_s1_eval.csv,reliable,42993.05,0.00232,4.727285223651448,,,,
2026-01-28_mCPgsTE1_d32_p4_jvl_s1_eval.csv,leaky,45622.2,2.05135,21.435174973915277,,,,
2026-01-28_mCPgsTE1_d32_p5_jvl_s1_eval.csv,reliable,46363.84,0.00035,22.75,21.46,3.749382472884923,-2.6641918006536893,37.0
2026-01-28_mCPgsTE1_d32_p6_jvl_s1_eval.csv,reliable,48729.73,0.00032,23.52883726928583,21.67,4.063881043603593,6.122167385670046,41.0
2026-01-28_mCPgsTE1_d32_p7_jvl_s1_eval.csv,leaky,46131.41,2.52497,3.0020571078124783,,,,
2026-01-28_mCPgsTE1_d32_p8_jvl_s1_eval.csv,reliable,45460.49,0.0015,21.65668101421836,,,,
2026-01-28_mCPgsTE1_d33_p1_jvl_s1_eval.csv,reliable,36425.69,0.00045,16.888346639697694,16.98,4.13083387761902,5.01574697195388,41.0
2026-01-28_mCPgsTE1_d33_p2_jvl_s1_eval.csv,reliable,39078.57,0.00038,16.114472927256323,16.97,6.472681253166451,-17.921652249094137,65.0
2026-01-28_mCPgsTE1_d33_p3_jvl_s1_eval.csv,reliable,39837.15,0.00127,15.688617067442152,,,,
2026-01-28_mCPgsTE1_d33_p4_jvl_s1_eval.csv,reliable,38004.66,0.00045,3.997450134682139,16.47,3.468378651691307,-4.523817986351147,35.0
2026-01-28_mCPgsTE1_d33_p5_jvl_s1_eval.csv,reliable,36559.24,0.0004,18.44288630623728,17.055,5.681876709090967,-9.828935096317474,57.0
2026-01-28_mCPgsTE1_d33_p6_jvl_s1_eval.csv,reliable,38881.61,0.00045,29.044032055563505,21.65,4.403296306329312,19.744681748681064,44.0
2026-01-28_mCPgsTE1_d33_p7_jvl_s1_eval.csv,leaky,40695.9,0.02027,15.316104544041073,,,,
2026-01-28_mCPgsTE1_d33_p8_jvl_s1_eval.csv,reliable,41493.6,0.0004,20.19196669628607,21.52,5.802315152222212,0.4726377119708772,58.0
2026-01-28_mCPgsTE1_d34_p1_jvl_s1_eval.csv,reliable,26357.77,0.00025,23.53773763821438,21.02,6.821628362289047,-2.154954368497461,68.0
2026-01-28_mCPgsTE1_d34_p2_jvl_s1_eval.csv,reliable,27900.23,0.00063,25.367564307299805,21.725,6.764707189466105,10.98141368336037,68.0
2026-01-28_mCPgsTE1_d34_p3_jvl_s1_eval.csv,reliable,27973.3,0.0005,23.502776908795813,21.16,6.238964931396704,-3.650630735840653,62.0
2026-01-28_mCPgsTE1_d34_p4_jvl_s1_eval.csv,reliable,26076.94,0.00045,19.602511562997595,18.84,7.711015796435906,-0.2951993126138299,77.0
2026-01-28_mCPgsTE1_d34_p5_jvl_s1_eval.csv,reliable,25786.51,0.0004,19.11868072952419,19.85,4.147190926326058,2.6961529954667776,41.0
2026-01-28_mCPgsTE1_d34_p6_jvl_s1_eval.csv,reliable,25681.65,0.00042,21.946574551303836,20.65,4.08865109294013,-1.1414372270433375,41.0
2026-01-28_mCPgsTE1_d34_p7_jvl_s1_eval.csv,reliable,26484.67,0.00027,23.832962445024453,21.31,4.005706815208962,-4.368949455664382,40.0
2026-01-28_mCPgsTE1_d34_p8_jvl_s1_eval.csv,reliable,25910.53,0.00027,22.574282248269657,19.205,5.676324174364354,-6.514064898174518,57.0
2026-01-28_mCPgsTE1_d41_p1_jvl_s1_eval.csv,leaky,24198.32,0.19623,2.546867894253332,,,,
2026-01-28_mCPgsTE1_d41_p2_jvl_s1_eval.csv,marginal,37300.81,0.0006,,,,,
2026-01-28_mCPgsTE1_d41_p3_jvl_s1_eval.csv,marginal,37809.48,0.00055,530.5766427348226,,,,
2026-01-28_mCPgsTE1_d41_p4_jvl_s1_eval.csv,reliable,33322.2,0.00045,21.39663965278203,18.755000000000003,102.18638278132497,-1.5074769162711557,1022.0
2026-01-28_mCPgsTE1_d41_p5_jvl_s1_eval.csv,reliable,33552.44,0.00195,20.53980137797858,,,,
2026-01-28_mCPgsTE1_d41_p6_jvl_s1_eval.csv,leaky,33686.2,0.13412,6.81530754071266,,,,
2026-01-28_mCPgsTE1_d41_p7_jvl_s1_eval.csv,reliable,32910.67,0.00217,17.534780706225618,,,,
2026-01-28_mCPgsTE1_d41_p8_jvl_s1_eval.csv,leaky,33485.46,0.02808,13.272772914739171,,,,
2026-01-28_mCPgsTE1_d42_p1_jvl_s1_eval.csv,leaky,32257.04,0.08347,7.963757338529328,,,,
2026-01-28_mCPgsTE1_d42_p2_jvl_s1_eval.csv,reliable,35873.7,0.00047,25.3544903726285,21.17,4.674708448182372,3.467591097238935,47.0
2026-01-28_mCPgsTE1_d42_p3_jvl_s1_eval.csv,leaky,35424.37,0.09323,10.340269124821605,,,,
2026-01-28_mCPgsTE1_d42_p4_jvl_s1_eval.csv,reliable,33079.17,0.00045,22.879574922083425,20.72,2.3112415989838806,5.498333568086175,23.0
2026-01-28_mCPgsTE1_d42_p5_jvl_s1_eval.csv,reliable,32645.03,0.0004,23.379817309920146,21.0,4.749311822386513,4.253066774088637,47.0
2026-01-28_mCPgsTE1_d42_p6_jvl_s1_eval.csv,leaky,34414.59,0.02312,4.903168877598606,,,,
2026-01-28_mCPgsTE1_d42_p7_jvl_s1_eval.csv,leaky,33033.72,0.04342,22.36557201233809,,,,
2026-01-28_mCPgsTE1_d42_p8_jvl_s1_eval.csv,reliable,32452.97,0.0094,25.0833070345142,,,,
2026-01-28_mCPgsTE1_d43_p1_jvl_s1_eval.csv,reliable,30691.77,0.00045,20.317970856312943,20.96,5.649606227206421,-3.5790806627191456,56.0
2026-01-28_mCPgsTE1_d43_p2_jvl_s1_eval.csv,reliable,34122.4,0.00038,22.38253488011321,21.035,4.587521025774295,-0.5766296580442853,46.0
2026-01-28_mCPgsTE1_d43_p3_jvl_s1_eval.csv,reliable,34984.12,0.00282,20.84737201230876,20.77,6.338827756387557,15.777779010118294,63.0
2026-01-28_mCPgsTE1_d43_p4_jvl_s1_eval.csv,reliable,30881.8,0.00045,19.42006868323229,20.67,5.071796712077458,-2.6246588683513408,51.0
2026-01-28_mCPgsTE1_d43_p5_jvl_s1_eval.csv,reliable,32329.0,0.00038,22.426556268304672,20.98,6.266254896200079,1.620528153830633,63.0
2026-01-28_mCPgsTE1_d43_p6_jvl_s1_eval.csv,reliable,34836.52,0.00045,21.193569006407408,21.21,5.650662689900968,-5.547574535785482,57.0
2026-01-28_mCPgsTE1_d43_p7_jvl_s1_eval.csv,reliable,37594.1,0.00042,23.158079205540236,21.675,4.652925655436182,4.255128965624678,47.0
2026-01-28_mCPgsTE1_d43_p8_jvl_s1_eval.csv,reliable,35211.79,0.00535,18.355526877438272,20.38,5.41587273383274,-0.1491283453274872,54.0
2026-01-28_mCPgsTE2_d43_p1_jvl_s1_eval.csv,dead,0.0,0.00045,,,,,
2026-01-28_mCPgsTE2_d43_p1_jvl_s2_eval.csv,dead,0.0,0.00047,,,,,
2026-01-28_mCPgsTE2_d43_p1_jvl_s3_eval.csv,reliable,14164.91,0.00045,6.064728446041302,7.62,8.561914121603898,-4.3744326784723455,86.0
2026-01-28_mCPgsTE2_d43_p2_jvl_s1_eval.csv,dim,38.63,0.00035,,,,,
2026-01-28_mCPgsTE2_d43_p2_jvl_s2_eval.csv,reliable,14206.15,0.00287,5.909975402910087,7.125,6.080683007590305,-9.623746530388688,61.0
2026-01-28_mCPgsTE2_d43_p3_jvl_s1_eval.csv,reliable,16145.05,0.00658,6.520392896209013,7.67,4.462500826698709,-3.4299518227873245,45.0
2026-01-28_mCPgsTE2_d43_p4_jvl_s1_eval.csv,reliable,13817.93,0.00045,7.408850691654174,8.31,6.589989942283276,-10.359449498272742,66.0
2026-01-28_mCPgsTE2_d43_p5_jvl_s1_eval.csv,reliable,17060.32,0.00038,9.382042767315228,8.935,9.287722621817773,0.6163970011819454,93.0
2026-01-28_mCPgsTE2_d43_p6_jvl_s1_eval.csv,reliable,16180.29,0.0013,7.259994827024445,7.325,3.739360657511248,-7.585661652481947,37.0
2026-01-28_mCPgsTE2_d43_p7_jvl_s1_eval.csv,reliable,17445.13,0.00045,7.927879128086831,7.81,7.3371263882103985,-1.8491911282437516,73.0
2026-01-28_mCPgsTE2_d43_p8_jvl_s1_eval.csv,leaky,16753.3,0.01495,9.313588675769068,8.86,4.388279624678495,9.76293654357877,44.0
2026-01-28_mCPgsTE2_d44_p1_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2026-01-28_mCPgsTE2_d44_p2_jvl_s1_eval.csv,reliable,769.69,0.00035,0.4622092202716089,0.325,0.425060977267425,-0.2360270700636942,4.0
2026-01-28_mCPgsTE2_d44_p3_jvl_s1_eval.csv,reliable,835.82,0.00047,0.6341704787123779,0.43,0.6954287155588081,0.1141120445388787,7.0
2026-01-28_mCPgsTE2_d44_p4_jvl_s1_eval.csv,reliable,1143.1,0.0017,0.7423889706183783,,,,
2026-01-28_mCPgsTE2_d44_p5_jvl_s1_eval.csv,reliable,1381.23,0.00045,0.8297570350739943,0.5,0.3705144939850295,0.3657445727102276,4.0
2026-01-28_mCPgsTE2_d44_p6_jvl_s1_eval.csv,reliable,1068.36,0.00055,0.6023704097509035,0.39,0.4405624095365571,-0.2009158861743254,4.0
2026-01-28_mCPgsTE2_d44_p7_jvl_s1_eval.csv,reliable,969.14,0.00097,0.5907075834693605,0.385,0.4196221398993819,0.1306922149758028,4.0
2026-01-28_mCPgsTE2_d44_p8_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2026-01-29_redHF_d13_p1_jvl_s1_eval.csv,reliable,748.68,0.00032,7.870110625182472,6.09,5.732440336578823,5.542810869782923,57.0
2026-01-29_redHF_d13_p2_jvl_s1_eval.csv,reliable,741.96,0.00137,9.53,6.9,2.429494968277909,1.2958177265296436,24.0
2026-01-29_redHF_d13_p3_jvl_s1_eval.csv,reliable,753.28,0.00082,9.643405801143896,6.98,4.4540743480118765,2.0972758466663923,45.0
2026-01-29_redHF_d13_p4_jvl_s1_eval.csv,reliable,751.15,0.0003,11.80802632245653,6.99,4.232507965980414,5.078403821747474,42.0
2026-01-29_redHF_d13_p5_jvl_s1_eval.csv,reliable,729.07,0.00027,9.43790330213631,6.69,4.600729770238325,3.5653571607828267,46.0
2026-01-29_redHF_d13_p6_jvl_s1_eval.csv,reliable,728.7,0.0003,8.101373077845029,6.15,5.3555650635952565,7.318000966730031,54.0
2026-01-29_redHF_d13_p7_jvl_s1_eval.csv,leaky,736.43,0.85637,8.000187820756198,6.3,2.4833302250639484,-0.6591440304599987,25.0
2026-01-29_redHF_d13_p8_jvl_s1_eval.csv,reliable,717.61,0.00025,9.002154829406868,6.895,3.996968701567981,0.8239346434684172,40.0
2026-01-29_redHF_d14_p1_jvl_s1_eval.csv,reliable,686.09,0.0002,9.312998133945705,6.8,7.104974474113188,15.015016405613553,71.0
2026-01-29_redHF_d14_p2_jvl_s1_eval.csv,reliable,656.26,0.00108,9.276512991540848,7.37,3.4629272381348604,3.5198381552563744,35.0
2026-01-29_redHF_d14_p3_jvl_s1_eval.csv,reliable,636.94,0.00145,8.796287636988286,8.35,3.9270115232084457,-0.8853602466006626,39.0
2026-01-29_redHF_d14_p4_jvl_s1_eval.csv,reliable,647.01,0.0011,12.185916857510362,8.56,5.508431493942498,-2.706438261315553,55.0
2026-01-29_redHF_d14_p5_jvl_s1_eval.csv,reliable,654.92,0.00035,8.772722740077768,6.66,5.04494584872292,0.5398524590163936,50.0
2026-01-29_redHF_d14_p6_jvl_s1_eval.csv,reliable,603.47,0.00027,5.392457064523834,6.57,3.0766723203173094,-9.479830029342304,31.0
2026-01-29_redHF_d14_p7_jvl_s1_eval.csv,reliable,652.7,0.0002,10.638011263935216,7.77,4.370916054437145,4.808289150929456,44.0
2026-01-29_redHF_d14_p8_jvl_s1_eval.csv,reliable,640.1,0.00105,9.735868609288712,7.39,6.545054961540937,2.432918491692564,65.0
2026-02-02_GNU4_d1_p2_jvl_s1_eval.csv,leaky,21.06,42.035,,,,,
2026-02-02_GNU4_d1_p3_jvl_s1_eval.csv,leaky,25.26,41.97,,,,,
2026-02-02_GNU4_d1_p4_jvl_s1_eval.csv,leaky,23.32,40.04,,,,,
2026-02-02_GNU4_d5_p1_jvl_s1_eval.csv,leaky,11.55,41.1825,,,,,
2026-02-02_GNU4_d5_p2_jvl_s1_eval.csv,leaky,6.22,39.5625,,,,,
2026-02-02_GNU4_d5_p3_jvl_s1_eval.csv,dead,2.6,39.415,,,,,
2026-02-02_GNU4_d5_p4_jvl_s1_eval.csv,leaky,18.91,37.6725,,,,,
2026-02-02_GNU4_d6_p1_jvl_s1_eval.csv,leaky,27.17,31.58,,,,,
2026-02-02_GNU4_d6_p2_jvl_s1_eval.csv,leaky,19.59,34.3075,,,,,
2026-02-02_GNU4_d6_p3_jvl_s1_eval.csv,leaky,20.43,38.3925,,,,,
2026-02-02_GNU4_d6_p4_jvl_s1_eval.csv,leaky,21.62,39.125,,,,,
2026-02-02_NPB-Base_d12_p1_jvl_s1_eval.csv,reliable,8556.86,0.00042,8.06713319070672,13.835,14.612693411043974,-22.965722926452607,146.0
2026-02-02_NPB-Base_d12_p2_jvl_s1_eval.csv,reliable,8588.83,0.00042,8.391781723403657,13.71,12.313948636945762,-25.32254015864245,123.0
2026-02-02_NPB-Base_d12_p3_jvl_s1_eval.csv,reliable,8627.63,0.00047,9.38016704053777,14.31,6.594553307755219,-21.583524724758476,66.0
2026-02-02_NPB-Base_d12_p5_jvl_s1_eval.csv,reliable,8610.34,0.0004,21.04137435369689,16.884999999999998,6.5606360074964405,17.33061651277804,66.0
2026-02-02_NPB-Base_d12_p6_jvl_s1_eval.csv,reliable,8584.5,0.00047,12.067337288480132,15.57,6.512763082141251,-10.844923751752434,65.0
