file,noiseL,offL,pdnoise,LperPD,Eplateau,n_1_10,n_10_100,gain
2025-08-04_42_d42_p3_jvl_s1_eval.csv,4.113183291789019,-3.540839928645009,2.915717815671269e-05,141069.31986633502,8.71,0,8,50.0
2025-08-04_44_d44_p3_jvl_s1_eval.csv,8.425045811569273,-12.549979217540397,3.6284819139689815e-05,232192.02992674184,9.39,0,8,50.0
2025-08-07_BE_d11_p2_jvl_s1_eval.csv,11.728537642238143,-6.998275782071367,4.5333586886545826e-05,258716.29508581763,3.08,0,2,50.0
2025-08-07_BE_d11_p3_jvl_s1_eval.csv,4.509079006286446,9.184438736031383,1.7428643091187564e-05,258716.5841135601,3.13,0,7,50.0
2025-08-07_BE_d11_p4_jvl_s1_eval.csv,7.281044298364326,5.251945155574148,2.814294416230201e-05,258716.51012680534,3.385,0,7,50.0
2025-08-07_BE_d11_p5_jvl_s1_eval.csv,3.980307012344643,-15.678221906521001,1.538481891545118e-05,258716.5331109076,3.205,0,4,50.0
2025-08-07_BE_d11_p6_jvl_s1_eval.csv,4.399402827571279,-6.5713907966317775,1.700474606952097e-05,258716.17309573927,3.1100000000000003,0,3,50.0
2025-08-07_BE_d11_p7_jvl_s1_eval.csv,9.896435721402879,-3.6608348482311577,3.825208491049867e-05,258716.2436912479,3.54,0,5,50.0
2025-08-07_BE_d12_p2_jvl_s1_eval.csv,10.42727388978406,-30.124342541249465,4.011775666709195e-05,259916.67421267874,2.585,0,2,50.0
2025-08-07_BE_d12_p3_jvl_s1_eval.csv,8.010720311064631,-25.939650414456587,3.0820380162050785e-05,259916.33681820228,1.38,0,3,50.0
2025-08-07_BE_d12_p4_jvl_s1_eval.csv,4.825509787639326,24.146259556767436,1.8565602602662813e-05,259916.6798360327,3.38,0,9,50.0
2025-08-07_BE_d12_p5_jvl_s1_eval.csv,7.977706005329632,-7.407625118249387,3.0693321749201405e-05,259916.67081576795,3.52,0,6,50.0
2025-08-07_BE_d12_p6_jvl_s1_eval.csv,5.429738395802478,-7.615551664458206,2.089032311861164e-05,259916.43906000702,3.0300000000000002,0,5,50.0
2025-08-07_BE_d12_p7_jvl_s1_eval.csv,10.966121077179391,-14.581314768317736,4.219094109170926e-05,259916.4842837386,3.73,0,7,50.0
2025-08-07_BE_d21_p2_jvl_s1_eval.csv,21.31665360352151,-59.5018900350107,8.30785705756237e-05,256584.26060806686,2.23,0,2,50.0
2025-08-07_BE_d21_p3_jvl_s1_eval.csv,5.953200538305098,-21.89943366200699,2.3201771962982098e-05,256583.87418871693,2.645,0,3,50.0
2025-08-07_BE_d21_p4_jvl_s1_eval.csv,5.628101589919065,-5.10602318895535,2.1934726399529632e-05,256584.07984700252,2.87,0,5,50.0
2025-08-07_BE_d21_p5_jvl_s1_eval.csv,4.751360561364427,1.3342355975857778,1.8517775244342936e-05,256583.76876649572,2.96,0,4,50.0
2025-08-07_BE_d21_p6_jvl_s1_eval.csv,4.850299461499166,5.850117771982846,1.89033506730068e-05,256584.11280626518,3.27,0,8,50.0
2025-08-07_BE_d21_p7_jvl_s1_eval.csv,9.154157987762444,3.0918360584039832,3.567705456203219e-05,256583.90526174134,2.95,0,5,50.0
2025-08-07_BE_d23_p1_jvl_s1_eval.csv,19.21221945900705,-55.25477489951657,7.183532187850038e-05,267448.08760656614,3.51,0,2,50.0
2025-08-07_BE_d23_p2_jvl_s1_eval.csv,9.390157456053027,-14.977108499391473,3.511016946697922e-05,267448.366060562,3.56,0,3,50.0
2025-08-07_BE_d23_p3_jvl_s1_eval.csv,10.142249389737326,-12.984625983599043,3.79222480873695e-05,267448.5269536363,4.15,0,3,50.0
2025-08-07_BE_d23_p5_jvl_s1_eval.csv,8.149296663558957,-5.723393931468513,3.0470547840731152e-05,267448.3145546034,4.234999999999999,0,3,50.0
2025-08-07_BE_d23_p6_jvl_s1_eval.csv,3.3434508807836534,1.6448067823343848,1.250129993240703e-05,267448.25729014387,3.08,0,4,50.0
2025-08-07_BE_d23_p7_jvl_s1_eval.csv,6.306800371511081,-7.087375663093798,2.3581395680116608e-05,267448.13822995464,4.535,0,4,50.0
2025-08-07_glass_d13_p3_jvl_s1_eval.csv,4.304774577719241,-0.9718504728383106,3.942221032193231e-05,109196.68234138322,0.64,0,6,50.0
2025-08-07_glass_d13_p4_jvl_s1_eval.csv,3.453814125631387,-2.4023276203773447,3.162928741249512e-05,109196.71001715204,0.625,0,5,50.0
2025-08-07_glass_d22_p3_jvl_s1_eval.csv,1.8928152412822372,-2.337006825822664,2.2192120723856524e-05,85292.2199205352,1.045,0,8,50.0
2025-08-07_glass_d22_p4_jvl_s1_eval.csv,2.6664417580977076,2.6355404133143487,3.126229820228975e-05,85292.5700101731,1.34,0,10,50.0
2025-08-07_glass_d22_p5_jvl_s1_eval.csv,2.656176870611758,2.2517041548625927,3.114222142936428e-05,85291.82404782547,1.44,0,9,50.0
2025-08-07_glass_d22_p6_jvl_s1_eval.csv,2.210911760647681,-1.9617182896611536,2.5921647752838213e-05,85292.09955048494,1.37,0,9,50.0
2025-08-07_glass_d24_p3_jvl_s1_eval.csv,6.465375801072439,-5.462248546611358,4.793771607223505e-05,134870.33448423105,1.6,0,5,50.0
2025-08-07_glass_d24_p4_jvl_s1_eval.csv,4.724261601904622,-9.91297543566048,3.502815375602253e-05,134870.41409061878,1.66,0,5,50.0
2025-08-07_glass_d24_p5_jvl_s1_eval.csv,4.082208963720872,-2.4141835696359317,3.0267599104579724e-05,134870.59048245428,1.7850000000000001,0,6,50.0
2025-08-07_glass_d24_p6_jvl_s1_eval.csv,2.7722855306009087,-9.589321907891016,2.0555103178205328e-05,134870.9129098596,1.68,0,5,50.0
2025-08-07_glass_d32_p3_jvl_s1_eval.csv,2.884684106356121,-3.551849780440133,3.4841830542546915e-05,82793.70117576068,1.46,0,7,50.0
2025-08-07_glass_d32_p4_jvl_s1_eval.csv,2.350968801206031,-2.7735744243090266,2.8395652249361463e-05,82793.26639728437,1.43,1,7,50.0
2025-08-07_glass_d32_p5_jvl_s1_eval.csv,1.8647945323457273,0.4056893161263482,2.2523376498404696e-05,82793.73798496902,1.49,0,10,50.0
2025-08-07_glass_d32_p6_jvl_s1_eval.csv,1.7779513568078307,-3.5187240391174086,2.147452651140157e-05,82793.50680276255,1.38,1,7,50.0
2025-08-07_glass_d33_p3_jvl_s1_eval.csv,6.48005802853889,3.099642620023352,5.790912998517711e-05,111900.4555965109,1.8,0,7,50.0
2025-08-07_glass_d33_p4_jvl_s1_eval.csv,2.6010800511053027,-3.6255781876503606,2.3244566602610814e-05,111900.56134723335,1.815,0,6,50.0
2025-08-07_glass_d33_p5_jvl_s1_eval.csv,6.010869623590057,0.11190058781066309,5.3716157718139146e-05,111900.5878106631,1.8,0,5,50.0
2025-08-07_glass_d33_p6_jvl_s1_eval.csv,3.3916110793986842,6.53498494503186,3.0309187963388263e-05,111900.42714095651,1.8,0,8,50.0
2025-08-07_glass_d34_p3_jvl_s1_eval.csv,3.3302380848926147,-2.7763980034367073,2.59088007355716e-05,128536.94460355127,1.88,0,5,50.0
2025-08-07_glass_d34_p4_jvl_s1_eval.csv,4.606309658090215,-8.226314563830282,3.583668188595369e-05,128536.16505984818,2.0,0,5,50.0
2025-08-07_glass_d34_p5_jvl_s1_eval.csv,2.9058971372551574,-0.5527083864389498,2.260750514517002e-05,128536.83405556972,2.01,0,6,50.0
2025-08-07_glass_d34_p6_jvl_s1_eval.csv,3.9687862322911567,-4.75584208070912,3.087678020059014e-05,128536.27245159785,1.98,0,5,50.0
2025-08-12_Sep-SCL_d11_p8_jvl_s1_eval.csv,7.245801728527915,9.562608923355826,2.3299959763913755e-05,310979.15197905124,22.315,0,2,50.0
2025-08-12_Sep-SCL_d12_p8_jvl_s1_eval.csv,6.1204721701594424,-4.687540775527725,2.0564607604753852e-05,297621.63654144283,14.2,0,3,50.0
2025-08-12_Sep-SCL_d13_p1_jvl_s1_eval.csv,8.50837955171698,14.443636532006165,2.915919317664333e-05,291790.63701022556,11.34,0,4,50.0
2025-08-12_Sep-SCL_d14_p4_jvl_s1_eval.csv,7.2581430505917055,15.09888417067743,2.667925223839679e-05,272051.96703923296,4.83,0,4,50.0
2025-08-12_Sep-SCL_d21_p5_jvl_s1_eval.csv,7.667616779155512,-4.273001741883122,2.431457173049733e-05,315350.68205779494,27.74,0,4,50.0
2025-08-12_Sep-SCL_d22_p8_jvl_s1_eval.csv,6.793168536708409,-5.1486348900142,2.3089702791504268e-05,294207.70800081146,18.87,0,2,50.0
2025-08-12_Sep-SCL_d23_p1_jvl_s1_eval.csv,8.836028834003582,10.077652216594094,3.1739956580783154e-05,278388.1827788424,15.4,0,3,50.0
2025-08-12_Sep-SCL_d24_p4_jvl_s1_eval.csv,4.572770219263616,9.250312124401184,1.6955754185526516e-05,269688.4001283144,9.92,0,5,50.0
2025-08-12_Sep-SCL_d31_p6_jvl_s1_eval.csv,10.948436746054076,-1.2903257464746087,3.394007064019945e-05,322581.4366186522,29.33,0,2,50.0
2025-08-12_Sep-SCL_d32_p3_jvl_s1_eval.csv,6.289537860503412,7.760875085051891,2.0868213717278247e-05,301393.2071864812,22.630000000000003,0,3,50.0
2025-08-12_Sep-SCL_d33_p8_jvl_s1_eval.csv,11.071792895305679,-7.76655547339968,3.820536022828486e-05,289796.8460223761,18.265,0,1,50.0
2025-08-12_Sep-SCL_d34_p1_jvl_s1_eval.csv,6.82468985362655,10.707138865640198,2.4571624330154126e-05,277746.7928830142,9.13,0,2,50.0
2025-08-12_Sep-SCL_d41_p5_jvl_s1_eval.csv,6.073156663101414,-39.728451145981225,1.8198778957818998e-05,333712.31537993473,27.41,0,2,50.0
2025-08-12_Sep-SCL_d42_p1_jvl_s1_eval.csv,4.774241946627304,12.43407809509882,1.5128192959577897e-05,315585.73845428484,21.73,0,2,50.0
2025-08-12_Sep-SCL_d43_p7_jvl_s1_eval.csv,9.857466828722812,11.265652305355072,3.19813183315232e-05,308225.78126826463,17.905,0,2,50.0
2025-08-14_3TBphCs_d11_p2_jvl_s1_eval.csv,3.757238348715352,-20.918201167181603,2.2128660149227294e-05,169790.59388946104,0.55,0,6,50.0
2025-08-14_3TBphCs_d11_p3_jvl_s1_eval.csv,7.139242982157477,-20.476776178797834,4.204727815209921e-05,169790.84725371338,0.67,0,9,50.0
2025-08-14_3TBphCs_d11_p4_jvl_s1_eval.csv,4.34632996470254,-11.537310741489195,2.5598090206541233e-05,169791.18089020156,0.71,0,10,50.0
2025-08-14_3TBphCs_d11_p5_jvl_s1_eval.csv,3.2855345603230957,-2.0035349783529304,1.935045219109879e-05,169791.09986041783,0.8,0,12,50.0
2025-08-14_3TBphCs_d11_p6_jvl_s1_eval.csv,2.859760565248825,-14.041677249094683,1.6842873864041136e-05,169790.53505555843,0.75,0,12,50.0
2025-08-14_3TBphCs_d11_p7_jvl_s1_eval.csv,5.702949629007999,-7.453808748681522,3.358812885529648e-05,169790.63208841733,0.77,0,11,50.0
2025-08-14_3TBphCs_d13_p2_jvl_s1_eval.csv,8.060500848072428,-20.23721176343786,5.122150329695527e-05,157365.565812114,0.44,0,7,50.0
2025-08-14_3TBphCs_d13_p3_jvl_s1_eval.csv,5.27562062034521,-9.945457122734794,3.352477609537307e-05,157364.8278913733,1.085,0,13,50.0
2025-08-14_3TBphCs_d13_p4_jvl_s1_eval.csv,3.519541038881473,-3.359755921677752,2.236537502480117e-05,157365.61694040996,1.13,0,11,50.0
2025-08-14_3TBphCs_d13_p5_jvl_s1_eval.csv,3.243294287581176,1.8097033219130256,2.060994410274728e-05,157365.50625330658,1.08,0,10,50.0
2025-08-14_3TBphCs_d13_p6_jvl_s1_eval.csv,4.394448541428753,12.18797731950878,2.79250634138343e-05,157365.74976770536,1.17,0,25,50.0
2025-08-14_3TBphCs_d13_p7_jvl_s1_eval.csv,3.213221686014454,9.268844164222159,2.041880885610228e-05,157365.77528390763,1.125,0,19,50.0
2025-08-14_3TBphCs_d21_p2_jvl_s1_eval.csv,6.694787696482634,-8.376217931642962,3.6845950681623793e-05,181696.70133715752,0.595,0,6,50.0
2025-08-14_3TBphCs_d21_p3_jvl_s1_eval.csv,1.5715059778647922,-4.415225948055115,8.649069314093857e-06,181696.54107222694,0.635,0,6,50.0
2025-08-14_3TBphCs_d21_p4_jvl_s1_eval.csv,3.3075682385388885,-4.024572971468997,1.8203828580823323e-05,181696.2966803159,0.645,0,8,50.0
2025-08-14_3TBphCs_d21_p5_jvl_s1_eval.csv,6.958177511937518,-5.523575611861169,3.8295591701265043e-05,181696.5661796437,0.64,0,9,50.0
2025-08-14_3TBphCs_d21_p6_jvl_s1_eval.csv,3.719381462503949,-1.9259848980234109,2.0470276554610157e-05,181696.6884927746,0.65,0,10,50.0
2025-08-14_3TBphCs_d21_p7_jvl_s1_eval.csv,4.690545081078744,-1.262792133061976,2.581524501142687e-05,181696.70979309006,0.655,0,8,50.0
2025-08-14_3TBphCs_d23_p2_jvl_s1_eval.csv,10.75524469617727,-21.72756882820659,6.338532830040402e-05,169680.35008361257,0.8,0,6,50.0
2025-08-14_3TBphCs_d23_p3_jvl_s1_eval.csv,2.386706899277285,-7.754387243543834,1.4065908997230407e-05,169680.24602940556,0.95,0,7,50.0
2025-08-14_3TBphCs_d23_p4_jvl_s1_eval.csv,4.389757322394991,-7.550764433967784,2.587078468079389e-05,169680.0996397255,0.97,0,7,50.0
2025-08-14_3TBphCs_d23_p5_jvl_s1_eval.csv,3.4543584598988626,-8.102232591998822,2.0358045092788255e-05,169680.2637067816,0.955,0,8,50.0
2025-08-14_3TBphCs_d23_p6_jvl_s1_eval.csv,4.784263619019161,-2.6809494445703916,2.819574435974337e-05,169680.3445930628,0.96,0,7,50.0
2025-08-14_3TBphCs_d23_p7_jvl_s1_eval.csv,5.473672933459933,5.14979786883445,3.225873670418605e-05,169680.3251675272,0.96,0,9,50.0
2025-08-14_3TBphCs_d31_p2_jvl_s1_eval.csv,6.062708203819735,-5.434071524310734,3.6706012980013085e-05,165169.34724348734,1.49,0,5,50.0
2025-08-14_3TBphCs_d31_p3_jvl_s1_eval.csv,5.075366270819532,-7.094038294863607,3.072819348741478e-05,165169.6925463005,1.56,0,8,50.0
2025-08-14_3TBphCs_d31_p4_jvl_s1_eval.csv,6.507669314966166,-9.001737402187004,3.9399947123483984e-05,165169.49361811017,1.35,0,7,50.0
2025-08-14_3TBphCs_d31_p5_jvl_s1_eval.csv,5.905839168025626,-3.3033973849106864,3.575615331659713e-05,165169.8692455343,1.12,0,8,50.0
2025-08-14_3TBphCs_d31_p6_jvl_s1_eval.csv,4.7985282158084965,10.091865491119737,2.9052118683497077e-05,165169.6479724998,1.57,0,9,50.0
2025-08-14_3TBphCs_d31_p7_jvl_s1_eval.csv,3.697788701833942,1.2635472778369319,2.2387831516250075e-05,165169.57880221333,1.38,0,9,50.0
2025-08-14_3TBphCs_d33_p2_jvl_s1_eval.csv,5.209592556712943,-16.79817306556409,3.461034286645154e-05,150521.26402835204,1.895,0,6,50.0
2025-08-14_3TBphCs_d33_p3_jvl_s1_eval.csv,5.432868280172383,0.97086337478348,3.609364748662691e-05,150521.4534548031,2.14,0,7,50.0
2025-08-14_3TBphCs_d33_p4_jvl_s1_eval.csv,3.491893424430967,-4.169438935549251,2.3198672375806335e-05,150521.2612111643,2.25,0,6,50.0
2025-08-14_3TBphCs_d33_p5_jvl_s1_eval.csv,3.725202090425261,-7.849677124916261,2.474869805778792e-05,150521.13374719582,2.19,0,7,50.0
2025-08-14_3TBphCs_d33_p6_jvl_s1_eval.csv,5.03780107366076,4.282332661470604,3.3469011372047165e-05,150521.3589269105,1.84,0,11,50.0
2025-08-14_3TBphCs_d33_p7_jvl_s1_eval.csv,4.169803963556152,-10.649376689801265,2.770243170232935e-05,150521.22529754438,2.125,0,7,50.0
2025-08-14_3TBphCs_d41_p2_jvl_s1_eval.csv,2.9196343481204816,-1.7563863519692466,1.6872306369380037e-05,173042.9903417977,0.83,0,6,50.0
2025-08-14_3TBphCs_d41_p3_jvl_s1_eval.csv,4.501083970885531,-5.321070366487667,2.601137037698877e-05,173042.9387475664,1.2650000000000001,0,7,50.0
2025-08-14_3TBphCs_d41_p4_jvl_s1_eval.csv,3.9724985824961014,0.8306053731343284,2.295674192911529e-05,173042.78606965175,1.26,0,7,50.0
2025-08-14_3TBphCs_d41_p5_jvl_s1_eval.csv,4.0804826987239675,13.185870572157654,2.35807548649317e-05,173042.9208944574,1.31,0,13,50.0
2025-08-14_3TBphCs_d41_p6_jvl_s1_eval.csv,2.90942865383667,-10.884414059017562,1.6813313177360377e-05,173043.14879201213,1.2850000000000001,0,7,50.0
2025-08-14_3TBphCs_d41_p7_jvl_s1_eval.csv,3.4132601592989333,-1.5227787086318212,1.972492078564576e-05,173043.03507179784,1.3050000000000002,0,10,50.0
2025-08-14_3TBphCs_d43_p2_jvl_s1_eval.csv,5.281218559847701,-7.738666458653865,3.2962120515659925e-05,160220.83765328914,1.54,0,5,50.0
2025-08-14_3TBphCs_d43_p3_jvl_s1_eval.csv,3.6524798101652065,-0.8812143957659364,2.279653969843279e-05,160220.79923017026,1.63,0,6,50.0
2025-08-14_3TBphCs_d43_p4_jvl_s1_eval.csv,4.268028637553791,-4.566291872827653,2.6638423376769127e-05,160220.76746763696,1.72,0,7,50.0
2025-08-14_3TBphCs_d43_p5_jvl_s1_eval.csv,4.263780974610015,6.192538624725677,2.6611886441964235e-05,160220.92172640818,1.72,0,9,50.0
2025-08-14_3TBphCs_d43_p6_jvl_s1_eval.csv,4.9670804711050724,-1.6102179500359826,3.100149189958444e-05,160220.6915458689,1.62,0,9,50.0
2025-08-14_3TBphCs_d43_p7_jvl_s1_eval.csv,5.178810119058044,-2.851928309548194,3.2322979441876954e-05,160220.69154765137,1.23,0,7,50.0
2025-08-19_Sep-SCL_d13_p2_jvl_s1_eval.csv,6.347017355631562,6.764787097644915,1.989076167470718e-05,319093.73102098657,11.59,0,1,50.0
2025-08-19_Sep-SCL_d14_p1_jvl_s1_eval.csv,8.877328053280348,-0.30844474088681373,2.878093504773989e-05,308444.7408868138,12.65,0,4,50.0
2025-08-19_Sep-SCL_d21_p5_jvl_s1_eval.csv,7.249858175760455,-12.006737890535321,2.3971487693137076e-05,302436.72268350935,14.52,0,2,50.0
2025-08-19_Sep-SCL_d23_p1_jvl_s1_eval.csv,9.196740919925515,-3.3299569406500886,3.093238145087155e-05,297317.58398661506,14.96,0,1,50.0
2025-08-19_Sep-SCL_d24_p8_jvl_s1_eval.csv,9.359321959134064,3.9563057915697533,3.12268708156533e-05,299720.1357249813,14.695,0,2,50.0
2025-08-19_Sep-SCL_d32_p4_jvl_s1_eval.csv,9.586856854741491,-5.274501298449406,3.726050187531027e-05,257292.74626582468,9.325,0,2,50.0
2025-08-19_Sep-SCL_d34_p6_jvl_s1_eval.csv,11.85435640124184,0.28511819556821855,3.949814061756449e-05,300124.4163875985,13.94,0,2,50.0
2025-08-19_Sep-SCL_d41_p1_jvl_s1_eval.csv,3.732197450762116,7.920115950866397,1.5951140676731833e-05,233976.83754405903,8.42,0,3,50.0
2025-08-19_Sep-SCL_d42_p8_jvl_s1_eval.csv,4.854159625586184,-0.22173425972027336,2.298637843919742e-05,211175.48544787942,7.54,0,4,50.0
2025-08-19_Sep-SCL_d43_p1_jvl_s1_eval.csv,9.335626882321423,-3.063278293359045,3.596160278686144e-05,259599.8553694106,10.61,0,3,50.0
2025-08-19_Sep-SCL_d44_p3_jvl_s1_eval.csv,9.125227848472742,2.604624655334712,3.188158925356974e-05,286222.48959722114,10.18,0,3,50.0
2025-08-28_Sep-SCL_d11_p7_jvl_s1_eval.csv,13.170707092454965,-10.582208200777698,3.609364873893939e-05,364903.7310612999,15.28,0,1,50.0
2025-08-28_Sep-SCL_d12_p1_jvl_s1_eval.csv,7.701487012737454,7.340632418445061,2.507488852621435e-05,307139.43173410295,10.27,0,2,50.0
2025-08-28_Sep-SCL_d14_p4_jvl_s1_eval.csv,7.422545376200245,-23.707087395184526,2.442132724668739e-05,303937.01788698114,11.17,0,2,50.0
2025-08-28_Sep-SCL_d21_p3_jvl_s1_eval.csv,5.183425324888999,3.1438684295641433,1.7476656442471005e-05,296591.36127963616,10.12,0,3,50.0
2025-08-28_Sep-SCL_d22_p7_jvl_s1_eval.csv,8.728977876112815,14.552646008794206,2.660204670488511e-05,328131.8153053936,3.295,0,3,50.0
2025-08-28_Sep-SCL_d23_p1_jvl_s1_eval.csv,8.444060795547085,8.968689153670615,2.5797222072670278e-05,327324.42166681075,11.995000000000001,0,2,50.0
2025-08-28_Sep-SCL_d33_p7_jvl_s1_eval.csv,9.168092438334307,-7.570856082540993,2.6156988656104044e-05,350502.59641393484,13.05,0,3,50.0
2025-08-28_Sep-SCL_d34_p2_jvl_s1_eval.csv,3.022938125697474,-0.4342090997279972,8.702426226186707e-06,347367.2797823978,14.295,0,3,50.0
2025-08-28_Sep-SCL_d41_p3_jvl_s1_eval.csv,9.87957719896726,-21.861908821275502,2.8605792925365468e-05,345369.80760308844,6.94,0,2,50.0
2025-08-28_Sep-SCL_d42_p8_jvl_s1_eval.csv,5.506321919067641,20.25487487424912,1.5957694069006333e-05,345057.49359879247,5.325,0,2,50.0
2025-08-28_Sep-SCL_d43_p4_jvl_s1_eval.csv,8.34821467271419,-3.435785974523174,2.5512722478490275e-05,327217.7118593499,13.325,0,2,50.0
2025-08-28_Sep-SCL_d44_p3_jvl_s1_eval.csv,10.014599125374033,1.4257309705272734,3.231125431727396e-05,309941.51533201593,15.185,0,4,50.0
2025-09-02_Si_d12_p1_jvl_s1_eval.csv,0.24330953680775183,0.13494921477131544,1.8390305417075956e-05,13230.315173658375,1.81,1,3,50.0
2025-09-02_Si_d12_p3_jvl_s1_eval.csv,0.1946643945233563,0.0952581296010258,1.471353307521873e-05,13230.295777920248,1.73,1,4,50.0
2025-09-02_Si_d12_p4_jvl_s1_eval.csv,0.26786355082595464,0.19580875694292466,2.024618619778934e-05,13230.321415062477,1.81,0,3,50.0
2025-09-02_Si_d12_p5_jvl_s1_eval.csv,0.1726060982498114,0.08533556092649755,1.3046253187111701e-05,13230.319523487993,1.69,1,5,50.0
2025-09-02_Si_d12_p6_jvl_s1_eval.csv,0.34659922039276825,0.16074821419092092,2.6197370521146246e-05,13230.305694726001,1.73,0,2,50.0
2025-09-02_Si_d13_p3_jvl_s1_eval.csv,2.0433667664912236,-0.03871583354073194,0.0001002793043897338,20376.75449512208,1.8,1,2,50.0
2025-09-02_Si_d13_p4_jvl_s1_eval.csv,0.4433889985122792,0.21395572031302523,2.175957005294197e-05,20376.735267907163,2.04,1,2,50.0
2025-09-02_Si_d13_p5_jvl_s1_eval.csv,0.932922848487607,0.28323688640982153,4.578368219743314e-05,20376.75441797277,1.97,0,2,50.0
2025-09-02_Si_d13_p6_jvl_s1_eval.csv,0.4604189369611362,0.152825606477573,2.259531047707811e-05,20376.74753034307,1.89,1,2,50.0
2025-09-02_Si_d14_p3_jvl_s1_eval.csv,0.5511372913904335,0.37568707851807853,2.29587310915332e-05,24005.56412256093,2.31,0,2,50.0
2025-09-02_Si_d14_p3_jvl_s2_eval.csv,0.437353017557584,-1.2890983947988577,1.8218824208920715e-05,24005.556700164947,2.03,0,2,50.0
2025-09-02_Si_d14_p4_jvl_s1_eval.csv,0.5349898046496785,0.45730560198877035,2.2286094319104013e-05,24005.543411484006,1.3199999999999998,1,3,50.0
2025-09-02_Si_d14_p5_jvl_s1_eval.csv,0.6851752165187693,0.36968554036313933,2.8542361500058118e-05,24005.55456903502,2.29,1,2,50.0
2025-09-02_Si_d14_p6_jvl_s1_eval.csv,0.4837171200812604,0.46450738554270665,2.0150220566755315e-05,24005.549640449957,2.22,1,2,50.0
2025-09-02_Si_d31_p6_jvl_s1_eval.csv,0.308698056585243,-0.17995663764213324,3.430804894222669e-05,8997.83188210666,1.12,3,9,50.0
2025-09-02_Si_d31_p7_jvl_s1_eval.csv,0.12488508804132466,0.2636361555240325,1.3879481258317977e-05,8997.82100764616,0.765,8,11,50.0
2025-09-02_Si_d31_p8_jvl_s1_eval.csv,0.2267368930854161,-0.10797401092324412,2.5199052010387656e-05,8997.834243603676,0.905,5,14,50.0
2025-09-02_Si_d41_p2_jvl_s1_eval.csv,0.22076002821643245,-0.3951549411896974,2.6983616428409953e-05,8181.261722353983,0.98,3,10,50.0
2025-09-02_Si_d41_p3_jvl_s1_eval.csv,0.1522684284905572,-0.4385153931247442,1.8611861510576767e-05,8181.257334416869,0.785,4,9,50.0
2025-09-02_Si_d41_p4_jvl_s1_eval.csv,0.05973195419598328,0.15994374041995066,7.301065371269835e-06,8181.265494626632,0.92,0,2,50.0
2025-09-02_Si_d41_p5_jvl_s1_eval.csv,0.28924294638427345,0.2969796895981341,3.5354333382046525e-05,8181.258666615264,0.935,3,8,50.0
2025-09-02_Si_d41_p6_jvl_s1_eval.csv,0.27027412032415377,-0.2879802256911432,3.303577185752169e-05,8181.256411680204,0.9,3,8,50.0
2025-09-02_Si_d41_p8_jvl_s1_eval.csv,0.21802832851577245,0.1390815347336326,2.664970293768144e-05,8181.266749037211,0.89,3,9,50.0
2025-09-02_Si_d42_p1_jvl_s1_eval.csv,0.21627799880744078,0.12485122581444316,1.5937028860138546e-05,13570.785414613387,0.59,5,6,50.0
2025-09-02_Si_d42_p2_jvl_s1_eval.csv,0.363425724511363,-0.4315509372785578,2.678000912787165e-05,13570.784191149616,1.4849999999999999,2,5,50.0
2025-09-02_Si_d42_p3_jvl_s1_eval.csv,0.26320303014458846,-0.027141575618689153,1.9394823192456964e-05,13570.787809344578,1.66,0,3,50.0
