case,k,U_k (power at pass k),p_k,A'_k,eta_ext^(k),fraction >60 deg,cumulative eta_ext,p (cos.sin),A' (cos.sin),eq3
Al n_sub 1.5,295,1.0052121685777761e-15,0.022804204815122013,0.07068308223472719,2.2923064174900564e-17,0.9664499146140766,0.7819844337732706,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,296,9.127319615195825e-16,0.022804204815122013,0.07068308223472741,2.0814126591800626e-17,0.9664499146140764,0.7819844337732706,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,297,8.287599967657243e-16,0.02280420481512202,0.07068308223472719,1.889921270882544e-17,0.9664499146140766,0.7819844337732706,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,298,7.525135102047014e-16,0.02280420481512202,0.07068308223472719,1.7160472212854423e-17,0.9664499146140768,0.7819844337732706,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.5,299,6.832817525586694e-16,0.022804204815122017,0.07068308223472741,1.558169703178342e-17,0.9664499146140766,0.7819844337732706,0.4273761614677933,0.14258164886351965,0.8396028439952589
Al n_sub 1.8,0,1.0,0.24957814484917992,0.15672896265659653,0.24957814484917992,0.4731738568119751,0.24957814484917992,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,1,0.6328082642484678,0.24078501713365882,0.1579818672281924,0.15237074874938822,0.47600948008930716,0.4019488935985681,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,2,0.4045365257413643,0.2330276191060313,0.1593044484459828,0.09426818343493586,0.485251652877414,0.496217077033504,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,3,0.2608407734677745,0.22592622381669464,0.16063234811258453,0.05893077096700017,0.4981291721350531,0.5551478480005041,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,4,0.16947638132600643,0.21932634493077074,0.16192452306061178,0.03717063526832652,0.5128340030498334,0.5923184832688306,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,5,0.11088193164341117,0.2131611534088615,0.16315382253833788,0.023635720441312062,0.5282085360412642,0.6159542037101426,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,6,0.07301144479487652,0.20739340613806762,0.1643024061900794,0.01514209222307093,0.5435334316004939,0.6310962959332136,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,7,0.048361108245388154,0.2019915025649966,0.16535895268379375,0.0097685329201944,0.5583855189160298,0.640864828853408,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,8,0.03221081055430055,0.19692026570874846,0.16631669780309855,0.006342961373047023,0.5725424986891278,0.647207790226455,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,9,0.021565483331909923,0.1921380935462663,0.1671719605436487,0.004143550853796955,0.5859184468348728,0.6513513410802519,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,10,0.014509384154041254,0.18759680625415798,0.16792301375916774,0.002721914128012827,0.5985196519000718,0.6540732552082648,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,11,0.009808009494051771,0.18324255375727158,0.16856922601155322,0.0017972447069656116,0.610414036696051,0.6558704999152304,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,12,0.006660336727603289,0.1790170725362335,0.1691104301888786,0.001192313983081098,0.621709768696006,0.6570628138983114,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,13,0.004543274253256641,0.17485901957006666,0.16954648928316318,0.000794432481562383,0.6325401137612155,0.6578572463798739,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,14,0.0031131987830782908,0.17070532921106157,0.16987703930727793,0.0005314396231648559,0.6430524766702637,0.6583886860030387,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,15,0.0021431446843719545,0.16649264889793067,0.1701013962930613,0.00035681783547260624,0.653400129137813,0.6587455038385113,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,16,0.0014824431270197122,0.16215896008773917,0.17021861881409273,0.00024039143586673274,0.6637354976686229,0.658985895274378,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,17,0.0010306091197913683,0.15764550055993903,0.17022771858490549,0.0001624708905711484,0.674204162340124,0.6591483661649492,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,18,0.0007203387133312719,0.15289907851252826,0.17012800806219863,0.00011013912548525173,0.6849389641073625,0.6592585052904345,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,19,0.0005063724432095514,0.14787480702062544,0.16991956446978707,7.487972732017502e-05,0.6960538730660194,0.6593333850177546,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,20,0.00035816120631352287,0.14253918888507514,0.16960377409118443,5.10520078380296e-05,0.7076375568650803,0.6593844370255927,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,21,0.00025501204447593676,0.1368733519611793,0.16918390063923627,3.49043533178948e-05,0.719746909836356,0.6594193413789106,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,22,0.0001828605344731719,0.13087609060937827,0.16866560115691076,2.3932071878590184e-05,0.7324011340148191,0.6594432734507891,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,23,0.00013211569920656177,0.12456624192211357,0.16805729888968501,1.6457156149073762e-05,0.7455772448737532,0.6594597306069382,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,24,9.62155026458172e-05,0.11798386072758289,0.16737032280763398,1.1351876463998479e-05,0.7592080219505671,0.6594710824834021,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,25,7.065520258376813e-05,0.11118970183241729,0.1666187443244056,7.856130908198218e-06,0.7731833477273319,0.6594789386143103,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,26,5.233162913908677e-05,0.10426270070653419,0.16581888452421933,5.456236986413948e-06,0.7873555219706598,0.6594843948512967,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,27,3.909931285218094e-05,0.09729545481217736,0.1649885233402718,3.8041854267965564e-06,0.8015485256552977,0.6594881990367235,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,28,2.946914884392757e-05,0.09038808636421729,0.16414590161486098,2.663659970784899e-06,0.8155704611704577,0.6594908626966943,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,29,2.240325790339237e-05,0.0836412125654036,0.16330865054841637,1.8738356564551994e-06,0.8292277154076182,0.6594927365323507,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,30,1.7174956562732353e-05,0.07714895428249688,0.16249279700304786,1.325029938662108e-06,0.8423389922053885,0.6594940615622894,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,31,1.3272913456173055e-05,0.07099291000293738,0.1617119733009067,9.422827504708702e-07,0.8547473760445448,0.6594950038450399,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,32,1.033536950274625e-05,0.06523780951092015,0.1609769137122803,6.742568668451333e-07,0.8663290168590535,0.6594956781019068,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,33,8.104863792082935e-06,0.05992921104469068,0.16029526183721277,4.857180926842102e-07,0.8769977260562825,0.6594961638199994,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,34,6.396979947073592e-06,0.05509322434180348,0.1596716599938589,3.5243025133414354e-07,0.886705532077843,0.6594965162502507,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,35,5.078702265877123e-06,0.05073793059287024,0.15910805530612027,2.576828430679263e-07,0.8954398605346859,0.6594967739330938,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,36,4.053375038932744e-06,0.04685598859156083,0.15860414166975068,1.8992489458155007e-07,0.9032183615566594,0.6594969638579884,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,37,3.2502110056556533e-06,0.043427872978503965,0.1581578596399138,1.4114975070694935e-07,0.910082489402392,0.6594971050077391,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,38,2.6169425903600864e-06,0.04042525502562514,0.15776589116770834,1.0579057160272656e-07,0.9160908078862469,0.6594972107983107,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,39,2.1146508532820948e-06,0.03781416132808958,0.1574241060196434,7.996374851859142e-08,0.921312744764577,0.6594972907620592,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,40,1.7141083831445894e-06,0.03555768606482362,0.15712793614438003,6.09497277689377e-08,0.9258232383423248,0.659497351711787,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,41,1.3931784723154163e-06,0.03361815682087206,0.15687266999709892,4.683609236176263e-08,0.9296984722632562,0.6594973985478794,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,42,1.1349542029310934e-06,0.03195874695289326,0.1566536697610249,3.627171417459748e-08,0.9330127099898069,0.6594974348195936,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,43,9.264181210332536e-07,0.030544586438906847,0.156466520787244,2.829705837646988e-08,0.9358361239059414,0.6594974631166519,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,44,7.574699804850879e-07,0.02934345297262436,0.156307125372811,2.222678475053887e-08,0.9382334553641918,0.6594974853434367,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,45,6.202161292204909e-07,0.02832613363874843,0.15617175334874933,1.756832496120689e-08,0.9402633255272008,0.6594975029117616,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,46,5.084459882160714e-07,0.027466542726000936,0.156057060860473,1.3965253459200494e-08,0.9419780267959603,0.6594975168770151,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,47,4.1724318062274396e-07,0.02674166948319003,0.15596008695197072,1.1157779230328377e-08,0.9434236482773662,0.6594975280347943,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,48,3.4269424511098736e-07,0.02613141537030049,0.15587823561483594,8.955085664006778e-09,0.94464041725702,0.65949753698988,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,49,2.816685980422445e-07,0.025618366342674528,0.1558092491264026,7.2158893318737565e-09,0.9456631665885776,0.6594975442057693,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,50,2.3165092497018363e-07,0.025187533360700936,0.1557511769194927,5.834715400723729e-09,0.9465218624760903,0.6594975500404847,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,51,1.9061246790702147e-07,0.024826084190531103,0.1557023429445642,4.732161176024623e-09,0.947242147239966,0.6594975547726459,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,52,1.569114094457609e-07,0.02452308168150175,0.155661313493222,3.84795131059796e-09,0.9478458672819018,0.6594975586205972,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,53,1.2921520691799807e-07,0.024269237833510253,0.1556268667133789,3.1359545883991347e-09,0.9483515680881305,0.6594975617565518,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,54,1.0643962370021093e-07,0.024056688757701773,0.15559796451488472,2.5605848988428713e-09,0.9487749464271419,0.6594975643171367,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,55,8.770056564404994e-08,0.023878792730110357,0.15557372719504547,2.0941836293277058e-09,0.9491292556207628,0.6594975664113203,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,56,7.22758149921799e-08,0.023729951619479356,0.15555341086626684,1.7151015930228696e-09,0.9494256635364695,0.6594975681264219,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,57,5.957447132657773e-08,0.02360545477036277,0.15553638761032096,1.4062824883678045e-09,0.9496735652957559,0.6594975695327044,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,58,4.911243559761981e-08,0.023501343729986197,0.1555221281896213,1.1542082303964731e-09,0.949880854037499,0.6594975706869127,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,59,4.049266288399472e-08,0.02341429586216336,0.15551018709582076,9.481071890126934e-10,0.9500541537342528,0.6594975716350199,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,60,3.3389200203768856e-08,0.0233415247760274,0.1555001896955137,7.793548438080099e-10,0.9501990182668704,0.6594975724143747,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,61,2.7534244368197366e-08,0.023280695527062828,0.15549182123138883,6.410163597037473e-10,0.9503201008857917,0.659497573055391,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,62,2.2707620748472715e-08,0.023229852663992624,0.15548481744746756,5.274946843368431e-10,0.9504212979422024,0.6594975735828857,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,63,1.8728210688956848e-08,0.02318735935739122,0.15547895662400113,4.342577513657778e-10,0.9505058704381357,0.6594975740171435,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,64,1.544695309519352e-08,0.023151846027968964,0.1554740528277584,3.5762547966117903e-10,0.9505765465735533,0.659497574374769,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,65,1.2741121682046851e-08,0.023122167077425645,0.1554699502046225,2.9460234428609774e-10,0.9506356080936121,0.6594975746693713,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,66,1.0509638782264958e-08,0.02309736450237448,0.1554665181621866,2.427449577422648e-10,0.9506849628806276,0.6594975749121162,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,67,8.669233397146556e-09,0.023076637336369284,0.15546364730963058,2.0005675509029173e-10,0.9507262059037397,0.659497575112173,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,68,7.151288226887964e-09,0.023059316013781115,0.1554612460400846,1.6490381512944198e-10,0.9507606703402061,0.6594975752770769,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,69,5.899249930224142e-09,0.023044840881327033,0.1554592376567987,1.3594727596119495e-10,0.9507894704170112,0.6594975754130241,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,70,4.866500481364666e-09,0.02303274419878413,0.15545755795868577,1.1208886073053218e-10,0.9508135372893096,0.659497575525113,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,71,4.014606475481421e-09,0.023022635070833783,0.1554561532132901,9.242681983801498e-11,0.9508336490709469,0.6594975756175399,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,72,3.3118785496056473e-09,0.023014186838428905,0.15545497845605183,7.62201917268093e-11,0.950850455959176,0.65949757569376,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,73,2.7321854831914853e-09,0.02300712653205032,0.15545399606408317,6.285973712081755e-11,0.9508645012476147,0.6594975757566197,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,74,2.253977606574627e-09,0.023001226052213733,0.155453174560663,5.184424844545066e-11,0.9508762388954781,0.6594975758084639,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,75,1.8594823354610093e-09,0.022996294796028445,0.15545248761349906,4.276120395426883e-11,0.9508860482142826,0.6594975758512251,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,76,1.5340413285113368e-09,0.022992173493803718,0.1554519131956087,3.52709443717978e-11,0.9508942461428791,0.659497575886496,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,77,1.2655642216554441e-09,0.02298872905782514,0.15545143288260665,2.9093712996914365e-11,0.9509010975055266,0.6594975759155898,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,78,1.0440783575515831e-09,0.02298585027752255,0.1554510312643571,2.3999028804682343e-11,0.950906823583602,0.6594975759395888,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,79,8.613575866390394e-10,0.022983444222233123,0.15545069545247037,1.9796964047915695e-11,0.9509116092776795,0.6594975759593857,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,80,7.106162166043982e-10,0.022981433235412494,0.15545041466809906,1.6330979137895402e-11,0.9509156090915181,0.6594975759757167,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,81,5.862566503289455e-10,0.022979752423140803,0.1554501798969885,1.3472032680978995e-11,0.9509189521315851,0.6594975759891887,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,82,4.836612762556108e-10,0.022978347555684155,0.15544998360084195,1.1113736905027193e-11,0.9509217462840114,0.6594975760003025,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,83,3.9902083908406043e-10,0.022977173314197095,0.15544981947583392,9.168370975610806e-12,0.9509240817042941,0.6594975760094708,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,84,3.291928875353227e-10,0.022976191825801368,0.15544968225058542,7.56359893170103e-12,0.9509260337328321,0.6594975760170344,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,85,2.7158502249855134e-10,0.022975371439603647,0.15544956751716743,6.23976676933733e-12,0.9509276653307875,0.6594975760232742,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,86,2.2405859642317784e-10,0.022974685704013762,0.1554494715897392,5.147675832104973e-12,0.9509290291152205,0.6594975760284219,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,87,1.848492787606892e-10,0.022974112512244196,0.15544939138631408,4.246748128055265e-12,0.9509301690594523,0.6594975760326686,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,88,1.525015316244305e-10,0.02297363338832059,0.15544932432986902,3.5035142786970453e-12,0.9509311219137565,0.6594975760361721,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,89,1.258145584504741e-10,0.0229732328904865,0.15544926826563987,2.8903671522964678e-12,0.9509319183924039,0.6594975760390624,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,90,1.0379771587923858e-10,0.022972898112689672,0.15544922139195383,2.384534351223659e-12,0.9509325841655145,0.659497576041447,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,91,8.563373142344688e-11,0.022972618268015693,0.15544918220238813,1.9672310228566253e-12,0.9509331406878277,0.6594975760434142,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,92,7.064835997434621e-11,0.022972384340590523,0.15544914943739696,1.6229612783630733e-12,0.950933605891231,0.6594975760450371,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,93,5.828535171247638e-11,0.022972188794691293,0.15544912204386274,1.338942103503991e-12,0.9509339947634498,0.659497576046376,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,94,4.808580149455402e-11,0.022972025331657937,0.15544909914127258,1.10462825002597e-12,0.9509343198316301,0.6594975760474807,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,95,3.9671112665284926e-11,0.022971888686746163,0.1554490799934325,9.113203842262912e-13,0.9509345915664515,0.659497576048392,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,96,3.2728942572295695e-11,0.022971774459355523,0.15544906398481806,7.518418870639759e-13,0.950934818719839,0.6594975760491438,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,97,2.7001607853701652e-11,0.022971678971146207,0.15544905060079917,6.202722673200145e-13,0.9509350086071897,0.6594975760497641,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,98,2.2276518949840233e-11,0.02297159914746097,0.15544903941110344,5.11727263716548e-13,0.9509351673432382,0.6594975760502758,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,99,1.8378288666608208e-11,0.022971532418222227,0.1554490300559901,4.221774538964366e-13,0.9509353000391784,0.659497576050698,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,100,1.5162221793233843e-11,0.022971476635104,0.1554490222346906,3.482986236595359e-13,0.9509354109674083,0.6594975760510463,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,101,1.2508944065379853e-11,0.022971430002305154,0.15544901569574177,2.8734833300062374e-13,0.9509355036992222,0.6594975760513336,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,102,1.0319971072616248e-11,0.022971391018689113,0.15544901022890412,2.3706409081062833e-13,0.9509355812198902,0.6594975760515707,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,103,8.514052610462334e-12,0.022971358429423244,0.15544900565840403,1.955793542018969e-13,0.9509356460248439,0.6594975760517663,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,104,7.024156768589381e-12,0.022971331185557366,0.15544900183728472,1.613542314305411e-13,0.9509357002000683,0.6594975760519276,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,105,5.79498179828583e-12,0.022971308410237864,0.15544899864268213,1.3311831412013862e-13,0.950935745489298,0.6594975760520607,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,106,4.780903396355348e-12,0.022971289370467465,0.15544899597187511,1.098235153699294e-13,0.950935783350181,0.6594975760521705,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,107,3.944281207109179e-12,0.022971273453500227,0.15544899373898347,9.06051621860069e-14,0.9509358150012236,0.6594975760522611,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,108,3.2540616794152467e-12,0.02297126014711069,0.15544899187220695,7.474989737259154e-14,0.9509358414610318,0.6594975760523358,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,109,2.684625417127765e-12,0.022971249023101156,0.1554489903115176,6.16691989905887e-14,0.9509358635811098,0.6594975760523974,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,110,2.2148362371771004e-12,0.02297123972351542,0.15544898900672854,5.0877534152524024e-14,0.9509358820732778,0.6594975760524483,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,111,1.8272566371595127e-12,0.022971231949114986,0.15544898791588213,4.197433604275101e-14,0.9509358975325884,0.6594975760524903,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,112,1.5075005514409778e-12,0.022971225449746002,0.15544898700389964,3.462913503276712e-14,0.9509359104564848,0.6594975760525249,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,113,1.2436993709230853e-12,0.02297122001628692,0.1554489862414533,2.856929188359183e-14,0.9509359212608138,0.6594975760525534,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,114,1.0260614059114375e-12,0.022971215473917374,0.15544898560402443,2.356987764466223e-14,0.9509359302932118,0.659497576052577,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,115,8.465084400610696e-13,0.0229712116764913,0.1554489850711147,1.9445324562579276e-14,0.9509359378442934,0.6594975760525964,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,116,6.983758849134708e-13,0.02297120850183337,0.1554489846255862,1.6042538064999722e-14,0.9509359441570064,0.6594975760526124,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,117,5.761654053134774e-13,0.022971205847806923,0.1554489842531116,1.3235214127840997e-14,0.9509359494344514,0.6594975760526256,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,118,4.753408336377351e-13,0.02297120362902713,0.1554489839417118,1.0919151082683923e-14,0.9509359538464159,0.6594975760526365,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,119,3.921597975782136e-13,0.022971201774113187,0.15544898368137283,9.008381837864529e-15,0.9509359575348417,0.6594975760526455,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,120,3.235348118501035e-13,0.0229712002233914,0.15544898346372216,7.431982942245992e-15,0.9509359606183891,0.6594975760526529,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,121,2.669186778406146e-13,0.02297119892697488,0.15544898328176038,6.13144204600188e-15,0.9509359631962575,0.659497576052659,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,122,2.2020993747954429e-13,0.022971197843158535,0.15544898312963518,5.058486040872183e-15,0.9509359653513777,0.6594975760526641,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,123,1.8167487198543473e-13,0.022971196937076936,0.15544898300245436,4.173289262895663e-15,0.9509359671530782,0.6594975760526683,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,124,1.498831502530944e-13,0.022971196179582678,0.15544898289612785,3.4429952484776986e-15,0.9509359686593185,0.6594975760526718,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,125,1.2365473829435117e-13,0.022971195546308505,0.15544898280723618,2.8404971735871434e-15,0.9509359699185524,0.6594975760526747,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,126,1.0201609913011832e-13,0.022971195016883335,0.1554489827329203,2.3434317079796503e-15,0.9509359709712866,0.659497576052677,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,127,8.416405737321266e-14,0.022971194574276883,0.15544898267079044,1.933348938080671e-15,0.9509359718513857,0.6594975760526789,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,128,6.94359872377908e-14,0.02297119420425175,0.1554489826188481,1.5950275476032387e-15,0.9509359725871602,0.6594975760526804,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,129,5.728521742277277e-14,0.022971193894905394,0.15544898257542306,1.315909836730326e-15,0.9509359732022783,0.6594975760526818,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,130,4.7260739955245836e-14,0.0229711936362872,0.15544898253911876,1.0856356089061675e-15,0.9509359737165256,0.6594975760526829,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,131,3.899046983307882e-14,0.022971193420078393,0.15544898250876737,8.956576240753853e-16,0.9509359741464439,0.6594975760526838,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,132,3.21674341035404e-14,0.02297119323932438,0.15544898248339278,7.389243448056599e-16,0.9509359745058625,0.6594975760526846,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,133,2.653837774865882e-14,0.022971193088211064,0.15544898246217909,6.096181995123258e-16,0.9509359748063422,0.6594975760526851,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,134,2.1894363454357678e-14,0.022971192961877773,0.15544898244444372,5.02939647687535e-16,0.9509359750575482,0.6594975760526857,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,135,1.8063016348756398e-14,0.02297119285626098,0.1554489824296168,4.1492903211307827e-16,0.9509359752675606,0.6594975760526861,0.2884110764088703,0.1496876928859685,0.7302892546510465
Al n_sub 1.8,136,1.4902125852462867e-14,0.022971192767963482,0.15544898241722105,3.4231960560937664e-16,0.9509359754431344,0.6594975760526864,0.2884110764088703,0.1496876928859685,0.7302892546510465
