wavelength_nm,n,k
4.350000000000000000e+02,1.925780000000000047e+00,3.490000000000000263e-04
4.360000000000000000e+02,1.922360000000000069e+00,2.149999999999999947e-04
4.370000000000000000e+02,1.919079999999999897e+00,1.389999999999999905e-04
4.380000000000000000e+02,1.915960000000000107e+00,8.890000000000000604e-05
4.390000000000000000e+02,1.912930000000000019e+00,4.849999999999999982e-05
4.400000000000000000e+02,1.910039999999999960e+00,2.290000000000000098e-05
4.410000000000000000e+02,1.907240000000000046e+00,8.049999999999999159e-06
4.420000000000000000e+02,1.904500000000000082e+00,0.000000000000000000e+00
4.430000000000000000e+02,1.901920000000000055e+00,0.000000000000000000e+00
4.440000000000000000e+02,1.899399999999999977e+00,0.000000000000000000e+00
4.450000000000000000e+02,1.896940000000000071e+00,0.000000000000000000e+00
4.460000000000000000e+02,1.894560000000000022e+00,0.000000000000000000e+00
4.470000000000000000e+02,1.892230000000000079e+00,0.000000000000000000e+00
4.480000000000000000e+02,1.889990000000000059e+00,0.000000000000000000e+00
4.490000000000000000e+02,1.887799999999999923e+00,0.000000000000000000e+00
4.500000000000000000e+02,1.885650000000000048e+00,0.000000000000000000e+00
4.510000000000000000e+02,1.883569999999999967e+00,0.000000000000000000e+00
4.520000000000000000e+02,1.881539999999999990e+00,0.000000000000000000e+00
4.530000000000000000e+02,1.879550000000000054e+00,0.000000000000000000e+00
4.540000000000000000e+02,1.877610000000000001e+00,0.000000000000000000e+00
4.550000000000000000e+02,1.875699999999999923e+00,0.000000000000000000e+00
4.560000000000000000e+02,1.873850000000000016e+00,0.000000000000000000e+00
4.570000000000000000e+02,1.872039999999999926e+00,0.000000000000000000e+00
4.580000000000000000e+02,1.870260000000000034e+00,0.000000000000000000e+00
4.590000000000000000e+02,1.868519999999999959e+00,0.000000000000000000e+00
4.600000000000000000e+02,1.866810000000000080e+00,0.000000000000000000e+00
4.610000000000000000e+02,1.865140000000000020e+00,0.000000000000000000e+00
4.620000000000000000e+02,1.863510000000000000e+00,0.000000000000000000e+00
4.630000000000000000e+02,1.861900000000000110e+00,0.000000000000000000e+00
4.640000000000000000e+02,1.860330000000000039e+00,0.000000000000000000e+00
4.650000000000000000e+02,1.858780000000000099e+00,0.000000000000000000e+00
4.660000000000000000e+02,1.857250000000000068e+00,0.000000000000000000e+00
4.670000000000000000e+02,1.855779999999999985e+00,0.000000000000000000e+00
4.680000000000000000e+02,1.854319999999999968e+00,0.000000000000000000e+00
4.690000000000000000e+02,1.852880000000000082e+00,0.000000000000000000e+00
4.700000000000000000e+02,1.851469999999999949e+00,0.000000000000000000e+00
4.710000000000000000e+02,1.850079999999999947e+00,0.000000000000000000e+00
4.720000000000000000e+02,1.848719999999999919e+00,0.000000000000000000e+00
4.730000000000000000e+02,1.847380000000000022e+00,0.000000000000000000e+00
4.740000000000000000e+02,1.846060000000000034e+00,0.000000000000000000e+00
4.750000000000000000e+02,1.844770000000000021e+00,0.000000000000000000e+00
4.760000000000000000e+02,1.843499999999999917e+00,0.000000000000000000e+00
4.770000000000000000e+02,1.842230000000000034e+00,0.000000000000000000e+00
4.780000000000000000e+02,1.841010000000000035e+00,0.000000000000000000e+00
4.790000000000000000e+02,1.839790000000000036e+00,0.000000000000000000e+00
4.800000000000000000e+02,1.838589999999999947e+00,0.000000000000000000e+00
4.810000000000000000e+02,1.837420000000000053e+00,0.000000000000000000e+00
4.820000000000000000e+02,1.836249999999999938e+00,0.000000000000000000e+00
4.830000000000000000e+02,1.835110000000000019e+00,0.000000000000000000e+00
4.840000000000000000e+02,1.833990000000000009e+00,0.000000000000000000e+00
4.850000000000000000e+02,1.832880000000000065e+00,0.000000000000000000e+00
4.860000000000000000e+02,1.831779999999999964e+00,0.000000000000000000e+00
4.870000000000000000e+02,1.830699999999999994e+00,0.000000000000000000e+00
4.880000000000000000e+02,1.829649999999999999e+00,0.000000000000000000e+00
4.890000000000000000e+02,1.828600000000000003e+00,0.000000000000000000e+00
4.900000000000000000e+02,1.827560000000000073e+00,0.000000000000000000e+00
4.910000000000000000e+02,1.826549999999999896e+00,0.000000000000000000e+00
4.920000000000000000e+02,1.825539999999999941e+00,0.000000000000000000e+00
