wavelength_nm,n,k
6.900000000000000000e+02,1.538970000000000060e-01,4.146532999999999802e+00
6.910000000000000000e+02,1.541440000000000032e-01,4.154397999999999591e+00
6.920000000000000000e+02,1.543940000000000035e-01,4.162262000000000128e+00
6.930000000000000000e+02,1.546460000000000057e-01,4.170123000000000246e+00
6.940000000000000000e+02,1.549010000000000109e-01,4.177979999999999805e+00
6.950000000000000000e+02,1.551579999999999904e-01,4.185836000000000112e+00
6.960000000000000000e+02,1.554180000000000006e-01,4.193687999999999860e+00
6.970000000000000000e+02,1.556800000000000128e-01,4.201539000000000357e+00
6.980000000000000000e+02,1.559439999999999993e-01,4.209385000000000154e+00
6.990000000000000000e+02,1.562109999999999888e-01,4.217229999999999812e+00
7.000000000000000000e+02,1.564800000000000080e-01,4.225071999999999939e+00
