wavelength_nm,n,k
6.570000000000000000e+02,1.696939999999999893e+00,1.229999999999999974e-03
6.580000000000000000e+02,1.696760000000000046e+00,1.219999999999999947e-03
6.590000000000000000e+02,1.696590000000000042e+00,1.209999999999999921e-03
6.600000000000000000e+02,1.696409999999999973e+00,1.199999999999999895e-03
6.610000000000000000e+02,1.696239999999999970e+00,1.190000000000000085e-03
6.620000000000000000e+02,1.696069999999999967e+00,1.180000000000000059e-03
6.630000000000000000e+02,1.695899999999999963e+00,1.170000000000000033e-03
6.640000000000000000e+02,1.695729999999999960e+00,1.160000000000000007e-03
6.650000000000000000e+02,1.695559999999999956e+00,1.149999999999999981e-03
6.660000000000000000e+02,1.695400000000000018e+00,1.149999999999999981e-03
6.670000000000000000e+02,1.695230000000000015e+00,1.139999999999999954e-03
6.680000000000000000e+02,1.695060000000000011e+00,1.129999999999999928e-03
6.690000000000000000e+02,1.694900000000000073e+00,1.119999999999999902e-03
6.700000000000000000e+02,1.694739999999999913e+00,1.110000000000000092e-03
6.710000000000000000e+02,1.694569999999999910e+00,1.100000000000000066e-03
6.720000000000000000e+02,1.694409999999999972e+00,1.100000000000000066e-03
6.730000000000000000e+02,1.694250000000000034e+00,1.090000000000000040e-03
6.740000000000000000e+02,1.694090000000000096e+00,1.080000000000000014e-03
6.750000000000000000e+02,1.693940000000000001e+00,1.069999999999999988e-03
6.760000000000000000e+02,1.693780000000000063e+00,1.059999999999999961e-03
6.770000000000000000e+02,1.693619999999999903e+00,1.059999999999999961e-03
6.780000000000000000e+02,1.693470000000000031e+00,1.049999999999999935e-03
6.790000000000000000e+02,1.693310000000000093e+00,1.039999999999999909e-03
6.800000000000000000e+02,1.693159999999999998e+00,1.030000000000000100e-03
6.810000000000000000e+02,1.693009999999999904e+00,1.030000000000000100e-03
6.820000000000000000e+02,1.692849999999999966e+00,1.020000000000000073e-03
6.830000000000000000e+02,1.692700000000000093e+00,1.010000000000000047e-03
6.840000000000000000e+02,1.692549999999999999e+00,1.010000000000000047e-03
6.850000000000000000e+02,1.692399999999999904e+00,9.990000000000001049e-04
6.860000000000000000e+02,1.692260000000000097e+00,9.920000000000000432e-04
6.870000000000000000e+02,1.692110000000000003e+00,9.849999999999999815e-04
6.880000000000000000e+02,1.691959999999999908e+00,9.779999999999999197e-04
6.890000000000000000e+02,1.691820000000000102e+00,9.719999999999999907e-04
6.900000000000000000e+02,1.691670000000000007e+00,9.650000000000000374e-04
6.910000000000000000e+02,1.691529999999999978e+00,9.590000000000000000e-04
6.920000000000000000e+02,1.691389999999999949e+00,9.529999999999999626e-04
6.930000000000000000e+02,1.691240000000000077e+00,9.460000000000000093e-04
6.940000000000000000e+02,1.691100000000000048e+00,9.399999999999999719e-04
6.950000000000000000e+02,1.690960000000000019e+00,9.340000000000000429e-04
6.960000000000000000e+02,1.690819999999999990e+00,9.280000000000000054e-04
6.970000000000000000e+02,1.690679999999999961e+00,9.219999999999999680e-04
6.980000000000000000e+02,1.690539999999999932e+00,9.160000000000000390e-04
6.990000000000000000e+02,1.690409999999999968e+00,9.100000000000000016e-04
7.000000000000000000e+02,1.690269999999999939e+00,9.049999999999999885e-04
