wavelength_nm,n,k
7.380000000000000000e+02,6.469684979940129033e-01,5.035283688171001693e+00
7.400000000000000000e+02,6.494885035718632738e-01,5.052861236029079883e+00
7.420000000000000000e+02,6.539627520622700585e-01,5.063168116989611889e+00
7.440000000000000000e+02,6.547026159426546643e-01,5.085467317109400476e+00
7.460000000000000000e+02,6.536210227270632389e-01,5.103423598831238195e+00
7.480000000000000000e+02,6.503902937097263415e-01,5.122663953739031051e+00
7.500000000000000000e+02,6.624896151837262881e-01,5.115770898887045171e+00
7.520000000000000000e+02,6.570022537537267837e-01,5.147912481815558827e+00
7.540000000000000000e+02,6.616815514393413755e-01,5.152641227378566668e+00
7.560000000000000000e+02,6.609790988488005725e-01,5.164461498313214882e+00
7.580000000000000000e+02,6.651533982912374299e-01,5.178362612590752256e+00
7.600000000000000000e+02,6.631197084485435100e-01,5.211922225474729942e+00
7.620000000000000000e+02,6.634302763488556520e-01,5.217762141725823533e+00
7.640000000000000000e+02,6.610927619352312545e-01,5.239547209728049104e+00
7.660000000000000000e+02,6.983959443694423008e-01,5.219407818510386932e+00
7.680000000000000000e+02,6.725227964134601333e-01,5.258994108612409235e+00
7.700000000000000000e+02,6.837812702959166211e-01,5.273228546476361522e+00
7.720000000000000000e+02,6.908835464876066368e-01,5.282311906775971622e+00
7.740000000000000000e+02,6.810300796296027137e-01,5.299202520220163137e+00
7.760000000000000000e+02,6.846631689826203626e-01,5.297799066076857244e+00
7.780000000000000000e+02,6.878520812808655016e-01,5.305450338121733722e+00
7.800000000000000000e+02,6.670981597833993693e-01,5.364153533400388696e+00
7.820000000000000000e+02,6.790756277216010162e-01,5.372619066936355381e+00
7.840000000000000000e+02,7.118929465212345820e-01,5.350517270942807713e+00
7.860000000000000000e+02,6.655904880034791971e-01,5.417051282654832711e+00
7.880000000000000000e+02,6.886043788383496844e-01,5.410850589744343964e+00
7.900000000000000000e+02,6.850648133098657944e-01,5.413921355807225666e+00
7.920000000000000000e+02,7.107185540291426351e-01,5.409686799554977554e+00
7.940000000000000000e+02,6.795736303076732598e-01,5.473797324047756874e+00
7.960000000000000000e+02,7.085286995807439370e-01,5.441237297010759200e+00
7.980000000000000000e+02,6.838828958343156073e-01,5.488973234303343496e+00
8.000000000000000000e+02,6.914448846355680800e-01,5.501086762499182825e+00
