wavelength_nm,n,k
5.760000000000000000e+02,5.116821956423919793e-02,3.811861586674050173e+00
5.770000000000000000e+02,5.088445330243489967e-02,3.819669832205450088e+00
5.780000000000000000e+02,5.063276997182299816e-02,3.827504255649739839e+00
5.790000000000000000e+02,5.041616623905770256e-02,3.835369604197420124e+00
5.800000000000000000e+02,5.023763877079340245e-02,3.843270625039009847e+00
5.810000000000000000e+02,5.010018423368409884e-02,3.851212065365019921e+00
5.820000000000000000e+02,5.000679929438429927e-02,3.859198672365950156e+00
5.830000000000000000e+02,4.995983318946860263e-02,3.867234293944109780e+00
5.840000000000000000e+02,4.995813334919729787e-02,3.875317913950480087e+00
5.850000000000000000e+02,4.999936868570230286e-02,3.883446879260109785e+00
5.860000000000000000e+02,5.008120722300850314e-02,3.891618535514469901e+00
5.870000000000000000e+02,5.020131698514070095e-02,3.899830228355019912e+00
5.880000000000000000e+02,5.035736599612380265e-02,3.908079303423220185e+00
5.890000000000000000e+02,5.054702227998259662e-02,3.916363106360519986e+00
5.900000000000000000e+02,5.076795386074200306e-02,3.924678982808400107e+00
5.910000000000000000e+02,5.101782876242680342e-02,3.933024278408320029e+00
5.920000000000000000e+02,5.129431500906200120e-02,3.941396338801729904e+00
5.930000000000000000e+02,5.159508062467230149e-02,3.949792509630090098e+00
5.940000000000000000e+02,5.191779363328259678e-02,3.958210136534880075e+00
5.950000000000000000e+02,5.226012205891780033e-02,3.966646565157540216e+00
5.960000000000000000e+02,5.261973392560270052e-02,3.975099141139549985e+00
5.970000000000000000e+02,5.299429725736219676e-02,3.983565210122359979e+00
5.980000000000000000e+02,5.338148007822109825e-02,3.992042117747439889e+00
5.990000000000000000e+02,5.377895041220429745e-02,4.000527209656249639e+00
6.000000000000000000e+02,5.418437628333670070e-02,4.009017831490240269e+00
6.010000000000000000e+02,5.459542571564310331e-02,4.017511328890879696e+00
6.020000000000000000e+02,5.500976673314830062e-02,4.026005047499640277e+00
6.030000000000000000e+02,5.542506735987730304e-02,4.034496332957970388e+00
6.040000000000000000e+02,5.583899561985489896e-02,4.042982530907329952e+00
6.050000000000000000e+02,5.624921953710589756e-02,4.051460986989200208e+00
6.060000000000000000e+02,5.665340713565510111e-02,4.059929046845019762e+00
6.070000000000000000e+02,5.704922643952749922e-02,4.068384056116260084e+00
6.080000000000000000e+02,5.743434547274799823e-02,4.076823360444380207e+00
6.090000000000000000e+02,5.780643225934130325e-02,4.085244305470849824e+00
6.100000000000000000e+02,5.816315482333220266e-02,4.093644236837119976e+00
6.110000000000000000e+02,5.850218118874579709e-02,4.102020500184660357e+00
6.120000000000000000e+02,5.882117937960679860e-02,4.110370441154929999e+00
