wavelength_nm,n,k
5.840000000000000000e+02,2.088547999999999849e+00,2.131000000000000082e-03
5.850000000000000000e+02,2.087956000000000145e+00,2.105000000000000100e-03
5.860000000000000000e+02,2.087368000000000112e+00,2.079000000000000119e-03
5.870000000000000000e+02,2.086784999999999890e+00,2.053999999999999836e-03
5.880000000000000000e+02,2.086205000000000087e+00,2.028999999999999988e-03
5.890000000000000000e+02,2.085630999999999791e+00,2.004999999999999838e-03
5.900000000000000000e+02,2.085059999999999913e+00,1.979999999999999989e-03
5.910000000000000000e+02,2.084493999999999847e+00,1.956999999999999972e-03
5.920000000000000000e+02,2.083931999999999896e+00,1.933000000000000039e-03
5.930000000000000000e+02,2.083374000000000059e+00,1.910000000000000022e-03
5.940000000000000000e+02,2.082819999999999894e+00,1.887000000000000005e-03
5.950000000000000000e+02,2.082269999999999843e+00,1.864999999999999904e-03
5.960000000000000000e+02,2.081723999999999908e+00,1.843000000000000020e-03
5.970000000000000000e+02,2.081182000000000087e+00,1.820999999999999919e-03
5.980000000000000000e+02,2.080643999999999938e+00,1.799999999999999951e-03
5.990000000000000000e+02,2.080109999999999904e+00,1.778999999999999982e-03
6.000000000000000000e+02,2.079579999999999984e+00,1.758000000000000014e-03
6.010000000000000000e+02,2.079054000000000180e+00,1.737000000000000046e-03
6.020000000000000000e+02,2.078532000000000046e+00,1.716999999999999993e-03
6.030000000000000000e+02,2.078012999999999888e+00,1.698000000000000074e-03
6.040000000000000000e+02,2.077497999999999845e+00,1.678000000000000021e-03
6.050000000000000000e+02,2.076986999999999917e+00,1.659000000000000101e-03
6.060000000000000000e+02,2.076478999999999964e+00,1.639999999999999965e-03
