wavelength_nm,n,k
5.730000000000000000e+02,1.203158888352360012e-01,3.525080417869212113e+00
5.740000000000000000e+02,1.203518152251624035e-01,3.532973309317533950e+00
5.750000000000000000e+02,1.203881742811890032e-01,3.540849690765270896e+00
5.760000000000000000e+02,1.204248501104798058e-01,3.548708597288194433e+00
5.770000000000000000e+02,1.204619153658404301e-01,3.556549167157524227e+00
5.780000000000000000e+02,1.204999180148852156e-01,3.564372794354131901e+00
5.790000000000000000e+02,1.205384717684616219e-01,3.572179765094520398e+00
5.800000000000000000e+02,1.205768513627269167e-01,3.579969595923184755e+00
5.810000000000000000e+02,1.206154069742444851e-01,3.587742316933990594e+00
5.820000000000000000e+02,1.206545553732124854e-01,3.595498049128140750e+00
5.830000000000000000e+02,1.206945113867590597e-01,3.603236993498133867e+00
5.840000000000000000e+02,1.207352839776489051e-01,3.610959898706719073e+00
5.850000000000000000e+02,1.207757668745520485e-01,3.618666780301507568e+00
5.860000000000000000e+02,1.208140802075676895e-01,3.626356400343459629e+00
5.870000000000000000e+02,1.208581843459800576e-01,3.634030568569948105e+00
5.880000000000000000e+02,1.209063090818291997e-01,3.641689376374083853e+00
5.890000000000000000e+02,1.209200525922692060e-01,3.649324471257269664e+00
5.900000000000000000e+02,1.209771131294715141e-01,3.656953394823478920e+00
5.910000000000000000e+02,1.212188587117959959e-01,3.664607950156728133e+00
5.920000000000000000e+02,1.215614089181551033e-01,3.672269774120735963e+00
5.930000000000000000e+02,1.219116361686739120e-01,3.679918069109847423e+00
5.940000000000000000e+02,1.222611430315045516e-01,3.687550450913396283e+00
5.950000000000000000e+02,1.226093709836797024e-01,3.695166954868776887e+00
5.960000000000000000e+02,1.229564262785829282e-01,3.702767870385395010e+00
5.970000000000000000e+02,1.233025939122137787e-01,3.710353000552214287e+00
5.980000000000000000e+02,1.236480857021320517e-01,3.717922691354136333e+00
5.990000000000000000e+02,1.239928860055757587e-01,3.725477464409518991e+00
6.000000000000000000e+02,1.243364127549744652e-01,3.733016667556971147e+00
6.010000000000000000e+02,1.246788055320291050e-01,3.740540172540425257e+00
6.020000000000000000e+02,1.250210306836313512e-01,3.748048782219325137e+00
6.030000000000000000e+02,1.253624703475486601e-01,3.755542783693618158e+00
6.040000000000000000e+02,1.257025154239513609e-01,3.763022109054067421e+00
6.050000000000000000e+02,1.260418423322757775e-01,3.770486460832336739e+00
6.060000000000000000e+02,1.263802630044916775e-01,3.777935554572569021e+00
6.070000000000000000e+02,1.267173092802475476e-01,3.785369460430324295e+00
6.080000000000000000e+02,1.270538007234346678e-01,3.792789285138342237e+00
6.090000000000000000e+02,1.273900529586809993e-01,3.800195322114251262e+00
6.100000000000000000e+02,1.277255610438694233e-01,3.807586869084576442e+00
6.110000000000000000e+02,1.280598012414206344e-01,3.814963730554552068e+00
6.120000000000000000e+02,1.283928647891745267e-01,3.822326165110518481e+00
6.130000000000000000e+02,1.287257141015929474e-01,3.829674788938509877e+00
6.140000000000000000e+02,1.290578586347600476e-01,3.837009442961706096e+00
6.150000000000000000e+02,1.293885651359880651e-01,3.844329712807186716e+00
