wavelength_nm,n,k
6.680000000000000000e+02,1.936160000000000103e+00,3.289999999999999956e-03
6.690000000000000000e+02,1.935610000000000053e+00,3.340000000000000087e-03
6.700000000000000000e+02,1.935060000000000002e+00,3.409999999999999837e-03
6.710000000000000000e+02,1.934479999999999977e+00,3.469999999999999994e-03
6.720000000000000000e+02,1.933910000000000018e+00,3.540000000000000178e-03
6.730000000000000000e+02,1.933329999999999993e+00,3.609999999999999928e-03
6.740000000000000000e+02,1.932760000000000034e+00,3.690000000000000138e-03
6.750000000000000000e+02,1.932180000000000009e+00,3.759999999999999887e-03
6.760000000000000000e+02,1.931599999999999984e+00,3.830000000000000071e-03
6.770000000000000000e+02,1.931030000000000024e+00,3.899999999999999821e-03
6.780000000000000000e+02,1.930449999999999999e+00,3.980000000000000031e-03
6.790000000000000000e+02,1.929880000000000040e+00,4.049999999999999781e-03
6.800000000000000000e+02,1.929300000000000015e+00,4.129999999999999991e-03
6.810000000000000000e+02,1.928690000000000015e+00,4.210000000000000200e-03
6.820000000000000000e+02,1.928080000000000016e+00,4.290000000000000410e-03
6.830000000000000000e+02,1.927470000000000017e+00,4.380000000000000213e-03
6.840000000000000000e+02,1.926860000000000017e+00,4.470000000000000015e-03
6.850000000000000000e+02,1.926260000000000083e+00,4.550000000000000225e-03
6.860000000000000000e+02,1.925650000000000084e+00,4.640000000000000027e-03
6.870000000000000000e+02,1.925040000000000084e+00,4.729999999999999830e-03
6.880000000000000000e+02,1.924430000000000085e+00,4.819999999999999632e-03
6.890000000000000000e+02,1.923820000000000086e+00,4.910000000000000302e-03
6.900000000000000000e+02,1.923210000000000086e+00,5.000000000000000104e-03
6.910000000000000000e+02,1.922560000000000047e+00,5.100000000000000366e-03
6.920000000000000000e+02,1.921910000000000007e+00,5.199999999999999761e-03
6.930000000000000000e+02,1.921270000000000033e+00,5.309999999999999616e-03
6.940000000000000000e+02,1.920619999999999994e+00,5.420000000000000338e-03
6.950000000000000000e+02,1.919969999999999954e+00,5.530000000000000193e-03
6.960000000000000000e+02,1.919319999999999915e+00,5.640000000000000048e-03
6.970000000000000000e+02,1.918670000000000098e+00,5.740000000000000310e-03
6.980000000000000000e+02,1.918020000000000058e+00,5.839999999999999705e-03
6.990000000000000000e+02,1.917380000000000084e+00,5.950000000000000427e-03
7.000000000000000000e+02,1.916730000000000045e+00,6.069999999999999875e-03
