wavelength_nm,n,k
5.880000000000000000e+02,4.684332903190213671e-02,3.940000284793240493e+00
5.890000000000000000e+02,4.683958432786615445e-02,3.948598205937164263e+00
5.900000000000000000e+02,4.684029299999999812e-02,3.957169949999999936e+00
5.910000000000000000e+02,4.684716232223396642e-02,3.965713346103276749e+00
5.920000000000000000e+02,4.686160485734273962e-02,3.974231177630549450e+00
5.930000000000000000e+02,4.688495949031210031e-02,3.982727466530880278e+00
5.940000000000000000e+02,4.691856510612783804e-02,3.991206234753330584e+00
5.950000000000000000e+02,4.696376058977573542e-02,3.999671504246962606e+00
5.960000000000000000e+02,4.702188482624156812e-02,4.008127296960837249e+00
5.970000000000000000e+02,4.709427670051113263e-02,4.016577634844016309e+00
5.980000000000000000e+02,4.718227509757019766e-02,4.025026539845562468e+00
5.990000000000000000e+02,4.728721890240456666e-02,4.033478033914535743e+00
6.000000000000000000e+02,4.741044700000000139e-02,4.041936138999999706e+00
6.010000000000000000e+02,4.755234106156761009e-02,4.050403417231459358e+00
6.020000000000000000e+02,4.770945390321975482e-02,4.058876591460202299e+00
6.030000000000000000e+02,4.787738112729408857e-02,4.067350924717957561e+00
6.040000000000000000e+02,4.805171833612828514e-02,4.075821680036456840e+00
6.050000000000000000e+02,4.822806113206001138e-02,4.084284120447430944e+00
6.060000000000000000e+02,4.840200511742694112e-02,4.092733508982610680e+00
6.070000000000000000e+02,4.856914589456673426e-02,4.101165108673726856e+00
6.080000000000000000e+02,4.872507906581706461e-02,4.109574182552509392e+00
6.090000000000000000e+02,4.886540023351559209e-02,4.117955993650690871e+00
6.100000000000000000e+02,4.898570499999999744e-02,4.126305805000000326e+00
6.110000000000000000e+02,4.908308787749558755e-02,4.134620851807883746e+00
6.120000000000000000e+02,4.916063901777825706e-02,4.142906257984641627e+00
6.130000000000000000e+02,4.922294748251155455e-02,4.151169119616289649e+00
6.140000000000000000e+02,4.927460233335902856e-02,4.159416532788841714e+00
6.150000000000000000e+02,4.932019263198422071e-02,4.167655593588314389e+00
6.160000000000000000e+02,4.936430744005067262e-02,4.175893398100721576e+00
6.170000000000000000e+02,4.941153581922193283e-02,4.184137042412078067e+00
6.180000000000000000e+02,4.946646683116154297e-02,4.192393622608400428e+00
6.190000000000000000e+02,4.953368953753305159e-02,4.200670234775702561e+00
6.200000000000000000e+02,4.961779300000000031e-02,4.208973975000000145e+00
6.210000000000000000e+02,4.972207131845003680e-02,4.217309963603006473e+00
6.220000000000000000e+02,4.984463874566721214e-02,4.225675417849232396e+00
6.230000000000000000e+02,4.998231457265967653e-02,4.234065579238886379e+00
6.240000000000000000e+02,5.013191809043559405e-02,4.242475689272176886e+00
6.250000000000000000e+02,5.029026859000310101e-02,4.250900989449314160e+00
6.260000000000000000e+02,5.045418536237036844e-02,4.259336721270505777e+00
6.270000000000000000e+02,5.062048769854553265e-02,4.267778126235961089e+00
6.280000000000000000e+02,5.078599488953675772e-02,4.276220445845889451e+00
6.290000000000000000e+02,5.094752622635219386e-02,4.284658921600499326e+00
6.300000000000000000e+02,5.110190099999999819e-02,4.293088795000000069e+00
6.310000000000000000e+02,5.124603315170426360e-02,4.301506273049090723e+00
6.320000000000000000e+02,5.137721522355289533e-02,4.309911424770429100e+00
6.330000000000000000e+02,5.149283440784972743e-02,4.318305284691166257e+00
6.340000000000000000e+02,5.159027789689860088e-02,4.326688887338450584e+00
6.350000000000000000e+02,5.166693288300336362e-02,4.335063267239430473e+00
6.360000000000000000e+02,5.172018655846786356e-02,4.343429458921256980e+00
6.370000000000000000e+02,5.174742611559592781e-02,4.351788496911077608e+00
6.380000000000000000e+02,5.174603874669141124e-02,4.360141415736042525e+00
6.390000000000000000e+02,5.171341164405815483e-02,4.368489249923300122e+00
6.400000000000000000e+02,5.164693199999999956e-02,4.376833033999999678e+00
6.410000000000000000e+02,5.154635494873289342e-02,4.385173750110632263e+00
6.420000000000000000e+02,5.142090739212120537e-02,4.393512170869049882e+00
6.430000000000000000e+02,5.128218417394141138e-02,4.401849016506448109e+00
6.440000000000000000e+02,5.114178013796999434e-02,4.410185007254020739e+00
6.450000000000000000e+02,5.101129012798343021e-02,4.418520863342961569e+00
6.460000000000000000e+02,5.090230898775818802e-02,4.426857305004466170e+00
6.470000000000000000e+02,5.082643156107074373e-02,4.435195052469727450e+00
6.480000000000000000e+02,5.079525269169758023e-02,4.443534825969940982e+00
6.490000000000000000e+02,5.082036722341517349e-02,4.451877345736300562e+00
6.500000000000000000e+02,5.091336999999999946e-02,4.460223331999999985e+00
6.510000000000000000e+02,5.108111628336416132e-02,4.468572582894380751e+00
6.520000000000000000e+02,5.131150300796227803e-02,4.476921208161369847e+00
6.530000000000000000e+02,5.158768752638460964e-02,4.485264395445040186e+00
6.540000000000000000e+02,5.189282719122140924e-02,4.493597332389466459e+00
6.550000000000000000e+02,5.221007935506291608e-02,4.501915206638720690e+00
6.560000000000000000e+02,5.252260137049939714e-02,4.510213205836877570e+00
6.570000000000000000e+02,5.281355059012109165e-02,4.518486517628010901e+00
6.580000000000000000e+02,5.306608436651825272e-02,4.526730329656192708e+00
6.590000000000000000e+02,5.326336005228114040e-02,4.534939829565497682e+00
6.600000000000000000e+02,5.338853500000000085e-02,4.543110204999999624e+00
6.610000000000000000e+02,5.343027230481046247e-02,4.551238756639843785e+00
