wavelength_nm,HATCN5_Ag4_T_pct,HATCN5_Ag4_Rmeas_pct,HATCN5_Ag4_Rcorr_pct,HATCN5_Ag4_A_pct,HATCN5_Ag5_T_pct,HATCN5_Ag5_Rmeas_pct,HATCN5_Ag5_Rcorr_pct,HATCN5_Ag5_A_pct,HATCN5_Ag6_T_pct,HATCN5_Ag6_Rmeas_pct,HATCN5_Ag6_Rcorr_pct,HATCN5_Ag6_A_pct,HATCN5_Ag7_T_pct,HATCN5_Ag7_Rmeas_pct,HATCN5_Ag7_Rcorr_pct,HATCN5_Ag7_A_pct,HATCN5_Ag8_T_pct,HATCN5_Ag8_Rmeas_pct,HATCN5_Ag8_Rcorr_pct,HATCN5_Ag8_A_pct,HATCN5_Ag10_T_pct,HATCN5_Ag10_Rmeas_pct,HATCN5_Ag10_Rcorr_pct,HATCN5_Ag10_A_pct,HATCN5_Ag12_T_pct,HATCN5_Ag12_Rmeas_pct,HATCN5_Ag12_Rcorr_pct,HATCN5_Ag12_A_pct,MoOx5_bare_T_pct,MoOx5_bare_Rmeas_pct,MoOx5_bare_Rcorr_pct,MoOx5_bare_A_pct,MoOx5_Ag4_T_pct,MoOx5_Ag4_Rmeas_pct,MoOx5_Ag4_Rcorr_pct,MoOx5_Ag4_A_pct,MoOx5_Ag5_T_pct,MoOx5_Ag5_Rmeas_pct,MoOx5_Ag5_Rcorr_pct,MoOx5_Ag5_A_pct,MoOx5_Ag6_T_pct,MoOx5_Ag6_Rmeas_pct,MoOx5_Ag6_Rcorr_pct,MoOx5_Ag6_A_pct,MoOx5_Ag7_T_pct,MoOx5_Ag7_Rmeas_pct,MoOx5_Ag7_Rcorr_pct,MoOx5_Ag7_A_pct,MoOx5_Ag8_T_pct,MoOx5_Ag8_Rmeas_pct,MoOx5_Ag8_Rcorr_pct,MoOx5_Ag8_A_pct,MoOx5_Ag10_T_pct,MoOx5_Ag10_Rmeas_pct,MoOx5_Ag10_Rcorr_pct,MoOx5_Ag10_A_pct,MoOx5_Ag12_T_pct,MoOx5_Ag12_Rmeas_pct,MoOx5_Ag12_Rcorr_pct,MoOx5_Ag12_A_pct
602,68.3527,15.2336,15.5582,16.0891,70.4276,17.5191,17.8637,11.7087,70.5531,19.3038,19.6496,9.7973,67.8449,24.2165,24.5362,7.6189,63.1808,29.6875,29.9648,6.8545,58.4011,34.7071,34.9440,6.6549,49.0245,44.7152,44.8822,6.0933,,,,,55.6556,16.0064,16.2216,28.1228,56.4542,15.9672,16.1886,27.3572,56.3422,16.6310,16.8515,26.8063,60.2672,17.8783,18.1306,21.6022,55.3060,24.1269,24.3394,20.3546,52.6861,26.1940,26.3868,20.9271,,,,
600,68.3570,15.1728,15.4975,16.1456,70.4655,17.4643,17.8093,11.7252,70.5951,19.2685,19.6148,9.7901,67.9277,24.0813,24.4019,7.6705,63.1950,29.4805,29.7579,7.0471,58.5334,34.5273,34.7654,6.7013,49.1058,44.5579,44.7255,6.1687,,,,,55.5610,15.9682,16.1827,28.2563,56.3183,15.9938,16.2142,27.4675,56.2950,16.6713,16.8915,26.8135,60.1298,17.8819,18.1331,21.7371,55.3264,24.0020,24.2147,20.4589,52.7643,26.0761,26.2696,20.9661,,,,
598,68.4522,15.1624,15.4880,16.0598,70.5893,17.3871,17.7334,11.6773,70.6180,19.1400,19.4866,9.8954,68.0462,23.8694,24.1911,7.7627,63.3892,29.3544,29.6337,6.9772,58.7994,34.3372,34.5775,6.6231,49.2694,44.4362,44.6049,6.1257,,,,,55.5816,15.9724,16.1871,28.2314,56.2254,16.0021,16.2218,27.5528,56.1717,16.6798,16.8991,26.9292,60.1933,17.8568,18.1086,21.6981,55.5273,24.0131,24.2273,20.2454,52.8048,25.9085,26.1023,21.0929,,,,
596,68.5857,15.1270,15.4540,15.9604,70.6041,17.2956,17.6421,11.7537,70.7308,19.1354,19.4831,9.7860,68.1649,23.7266,24.0496,7.7855,63.4484,29.1674,29.4473,7.1043,58.8423,34.1223,34.3630,6.7947,49.5465,44.0924,44.2630,6.1905,,,,,55.4786,15.9678,16.1818,28.3397,56.1087,16.0388,16.2577,27.6337,56.0833,16.6345,16.8531,27.0636,60.1390,17.7997,18.0511,21.8099,55.6502,23.9013,24.1165,20.2332,52.8783,25.7217,25.9160,21.2057,,,,
594,68.7078,14.9646,15.2929,15.9993,70.7008,17.2602,17.6078,11.6915,70.8344,18.9536,19.3025,9.8631,68.2464,23.6542,23.9780,7.7755,63.7270,28.9607,29.2431,7.0300,59.1005,33.9340,34.1769,6.7226,49.7422,43.9610,44.1331,6.1247,,,,,55.4019,16.0961,16.3095,28.2885,56.0975,16.1208,16.3396,27.5628,56.0398,16.7568,16.9751,26.9851,59.9613,17.8180,18.0680,21.9707,55.6987,23.8934,24.1091,20.1922,52.9128,25.7063,25.9009,21.1863,,,,
592,68.8023,14.9935,15.3227,15.8750,70.8447,17.1343,17.4833,11.6720,70.9358,18.9062,19.2562,9.8080,68.3842,23.4557,23.7809,7.8349,63.7294,28.8374,29.1198,7.1508,59.2021,33.8547,34.0984,6.6995,49.9067,43.6290,43.8022,6.2911,,,,,55.4562,16.0474,16.2613,28.2826,55.9592,16.1181,16.3359,27.7049,55.9379,16.7769,16.9945,27.0676,59.8955,17.7289,17.9784,22.1262,55.9015,23.7340,23.9513,20.1472,52.9823,25.5987,25.7939,21.2238,,,,
590,68.8015,14.8617,15.1910,16.0075,70.8346,17.0766,17.4256,11.7398,70.9444,18.8149,19.1650,9.8906,68.4366,23.3810,23.7068,7.8566,63.8260,28.6256,28.9089,7.2651,59.2938,33.5852,33.8298,6.8764,50.1522,43.5843,43.7592,6.0886,,,,,55.4442,16.0550,16.2688,28.2870,55.8474,16.1604,16.3773,27.7753,55.8834,16.8319,17.0491,27.0675,60.0356,17.8758,18.1265,21.8379,55.9473,23.5911,23.8088,20.2439,52.9289,25.3906,25.5854,21.4856,,,,
588,68.9857,14.9518,15.2829,15.7314,70.9703,17.1016,17.4521,11.5776,71.0795,18.6773,19.0288,9.8916,68.4506,23.2825,23.6085,7.9409,64.0303,28.5736,28.8588,7.1109,59.5945,33.4950,33.7420,6.6635,50.4323,43.3667,43.5437,6.0240,,,,,55.3934,16.1585,16.3720,28.2346,55.8744,16.2900,16.5073,27.6184,55.8270,16.8923,17.1091,27.0638,60.0097,17.8578,18.1083,21.8820,56.1893,23.6396,23.8592,19.9514,53.2228,25.5125,25.7096,21.0676,,,,
586,69.0749,14.7841,15.1161,15.8090,70.9929,17.0014,17.3521,11.6549,71.1527,18.6724,19.0247,9.8226,68.6274,23.1526,23.4803,7.8923,64.0598,28.4721,28.7577,7.1825,59.6615,33.2792,33.5269,6.8116,50.5019,43.0387,43.2162,6.2819,,,,,55.2323,16.1273,16.3396,28.4282,55.7176,16.2699,16.4860,27.7964,55.7200,16.9477,17.1638,27.1162,59.8821,17.7737,18.0232,22.0947,56.1900,23.4436,23.6633,20.1467,53.1130,25.3151,25.5114,21.3756,,,,
584,69.1539,14.7905,15.1233,15.7227,71.0924,16.9339,17.2857,11.6219,71.2569,18.5958,18.9492,9.7940,68.7701,22.9312,23.2604,7.9695,64.3067,28.2649,28.5527,7.1407,59.8464,33.0867,33.3360,6.8176,50.7671,42.9606,43.1400,6.0929,,,,,55.3102,16.2588,16.4717,28.2180,55.6339,16.3067,16.5221,27.8440,55.6660,16.8574,17.0731,27.2609,59.6980,17.8971,18.1452,22.1568,56.4630,23.3382,23.5601,19.9768,53.1569,25.1996,25.3963,21.4468,,,,
582,69.2876,14.7307,15.0650,15.6474,71.2290,16.8138,17.1670,11.6039,71.4105,18.4421,18.7972,9.7924,68.8785,22.8682,23.1985,7.9230,64.5256,28.1713,28.4612,7.0132,60.0957,32.8608,33.1122,6.7921,50.9828,42.6411,42.8221,6.1950,,,,,55.3885,16.2011,16.4147,28.1968,55.6005,16.3700,16.5852,27.8143,55.6885,16.9990,17.2149,27.0966,59.8062,17.7851,18.0341,22.1597,56.5095,23.2968,23.5191,19.9714,53.3591,25.2394,25.4376,21.2033,,,,
580,69.3746,14.8166,15.1518,15.4736,71.2987,16.7097,17.0637,11.6376,71.4267,18.4370,18.7923,9.7810,68.9480,22.7440,23.0751,7.9769,64.6341,28.0050,28.2959,7.0700,60.2230,32.6880,32.9406,6.8364,51.1716,42.4436,42.6259,6.2025,,,,,55.2670,16.2456,16.4583,28.2747,55.4918,16.3928,16.6073,27.9009,55.5777,16.9633,17.1784,27.2439,59.7019,17.8302,18.0784,22.2197,56.6840,23.1706,23.3944,19.9216,53.4591,25.0254,25.2244,21.3164,,,,
578,69.4566,14.6016,14.9376,15.6058,71.3851,16.6532,17.0082,11.6067,71.5235,18.3375,18.6939,9.7826,69.0448,22.5773,22.9093,8.0458,64.8067,27.7785,28.0711,7.1222,60.4571,32.5446,32.7991,6.7437,51.3005,42.2633,42.4466,6.2529,,,,,55.3107,16.2285,16.4416,28.2477,55.4762,16.3657,16.5801,27.9437,55.4550,17.0784,17.2926,27.2524,59.6772,17.8155,18.0636,22.2593,56.6698,23.0444,23.2681,20.0621,53.4282,24.9612,25.1600,21.4118,,,,
576,69.6765,14.6180,14.9563,15.3673,71.5524,16.6378,16.9945,11.4531,71.6796,18.2786,18.6365,9.6838,69.2367,22.5613,22.8952,7.8681,64.9601,27.7014,27.9954,7.0445,60.5368,32.3699,32.6252,6.8380,51.5233,42.0944,42.2793,6.1974,,,,,55.4196,16.3135,16.5275,28.0530,55.3941,16.4903,16.7040,27.9019,55.5181,17.0753,17.2900,27.1919,59.5989,17.8259,18.0734,22.3277,56.8163,23.0762,23.3011,19.8826,53.4758,24.9722,25.1714,21.3528,,,,
574,69.7230,14.5394,14.8781,15.3989,71.5284,16.5878,16.9443,11.5273,71.6959,18.1639,18.5221,9.7820,69.1633,22.5606,22.8939,7.9428,64.9416,27.4652,27.7591,7.2993,60.6084,32.1740,32.4300,6.9616,51.7090,41.8031,41.9894,6.3016,,,,,55.2653,16.2473,16.4601,28.2746,55.3188,16.5125,16.7257,27.9555,55.3344,17.0557,17.2691,27.3965,59.4038,17.8554,18.1014,22.4948,56.8985,22.9344,23.1600,19.9414,53.5329,24.8720,25.0717,21.3954,,,,
572,69.8998,14.4596,14.8002,15.3000,71.6865,16.4593,16.8175,11.4960,71.8127,18.1658,18.5253,9.6620,69.4252,22.2250,22.5609,8.0138,65.1877,27.3015,27.5977,7.2145,60.8302,32.0298,32.2877,6.8821,51.9218,41.5620,41.7499,6.3283,,,,,55.3325,16.3281,16.5415,28.1261,55.2532,16.5690,16.7818,27.9651,55.3182,17.1284,17.3417,27.3400,59.4323,17.8260,18.0722,22.4955,57.1520,22.8413,23.0690,19.7791,53.6118,24.7431,24.9434,21.4448,,,,
570,69.9769,14.5167,14.8582,15.1649,71.7071,16.3885,16.7470,11.5459,71.8568,18.0256,18.3856,9.7576,69.4231,22.1436,22.4797,8.0972,65.3718,27.1321,27.4301,7.1981,61.0226,31.7210,31.9807,6.9967,52.1311,41.3801,41.5696,6.2993,,,,,55.3387,16.3493,16.5628,28.0985,55.2804,16.5372,16.7502,27.9693,55.2101,17.2198,17.4323,27.3576,59.4854,17.7603,18.0070,22.5077,57.1303,22.6770,22.9046,19.9651,53.6447,24.7064,24.9070,21.4483,,,,
568,70.0467,14.3535,14.6957,15.2576,71.8782,16.3272,16.6876,11.4343,71.9900,17.9036,18.2651,9.7449,69.6438,21.9948,22.3330,8.0232,65.4338,27.0525,27.3511,7.2151,61.2090,31.6072,31.8685,6.9225,52.3896,41.2260,41.4174,6.1930,,,,,55.3100,16.2465,16.4599,28.2301,55.1719,16.6149,16.8272,28.0009,55.2349,17.1785,17.3913,27.3738,59.5133,17.7347,17.9817,22.5049,57.3318,22.7073,22.9366,19.7316,53.6999,24.5782,24.7793,21.5208,,,,
566,70.1529,14.2698,14.6131,15.2340,71.9752,16.2527,16.6141,11.4107,72.0504,17.7553,18.1174,9.8322,69.7347,21.8300,22.1693,8.0961,65.6371,26.7727,27.0732,7.2896,61.3956,31.4624,31.7253,6.8790,52.6754,40.8447,41.0383,6.2863,,,,,55.4380,16.2615,16.4759,28.0861,55.1437,16.6356,16.8478,28.0085,55.0617,17.3551,17.5666,27.3717,59.3485,17.7565,18.0022,22.6493,57.4054,22.5213,22.7512,19.8434,53.6711,24.4985,24.6995,21.6294,,,,
564,70.2842,14.3213,14.6660,15.0498,71.9795,16.2045,16.5660,11.4545,72.0881,17.7179,18.0805,9.8314,69.8208,21.7463,22.0865,8.0927,65.7522,26.5472,26.8489,7.3989,61.4892,31.2759,31.5398,6.9710,52.8126,40.7132,40.9078,6.2796,,,,,55.3825,16.3733,16.5873,28.0302,55.0531,16.6972,16.9087,28.0383,55.0101,17.3445,17.5556,27.4343,59.2600,17.7121,17.9572,22.7829,57.4521,22.4209,22.6512,19.8967,53.7346,24.4054,24.6068,21.6586,,,,
562,70.3852,14.2882,14.6339,14.9809,72.0463,16.2184,16.5807,11.3730,72.2520,17.6513,18.0156,9.7324,69.9518,21.6781,22.0196,8.0286,65.8477,26.5220,26.8246,7.3276,61.8416,31.0328,31.2997,6.8587,53.0154,40.5633,40.7595,6.2251,,,,,55.3999,16.3639,16.5781,28.0219,54.9899,16.7835,16.9946,28.0156,55.0173,17.4671,17.6784,27.3043,59.2467,17.7495,17.9945,22.7588,57.6183,22.3197,22.5514,19.8303,53.7943,24.4356,24.6375,21.5682,,,,
560,70.5161,14.2384,14.5856,14.8983,72.1820,16.0332,16.3970,11.4210,72.3098,17.5891,17.9542,9.7360,69.9777,21.5107,21.8526,8.1698,65.9970,26.3618,26.6659,7.3371,61.9247,30.7639,31.0316,7.0437,53.3184,40.3619,40.5604,6.1212,,,,,55.5245,16.3413,16.5565,27.9190,54.9621,16.8196,17.0305,28.0074,54.9027,17.3830,17.5934,27.5038,59.1637,17.7724,18.0168,22.8195,57.8153,22.2239,22.4572,19.7275,53.8284,24.2716,24.4739,21.6977,,,,
558,70.6270,14.2131,14.5614,14.8116,72.2571,16.0965,16.4611,11.2818,72.3964,17.5092,17.8752,9.7284,70.0790,21.4117,21.7546,8.1664,66.1575,26.2270,26.5326,7.3099,62.1307,30.7327,31.0023,6.8671,53.5247,40.0609,40.2609,6.2143,,,,,55.5548,16.3591,16.5746,27.8706,55.0077,16.8966,17.1079,27.8844,54.9448,17.4489,17.6597,27.3955,59.0950,17.9280,18.1718,22.7332,57.9597,22.1560,22.3906,19.6497,53.9417,24.2686,24.4718,21.5864,,,,
556,70.7033,14.0542,14.4034,14.8933,72.3337,15.9825,16.3479,11.3184,72.3947,17.4082,17.7743,9.8310,70.1603,21.3009,21.6447,8.1950,66.2787,25.9888,26.2956,7.4257,62.1683,30.5399,30.8099,7.0218,53.5439,39.8324,40.0327,6.4234,,,,,55.4795,16.3793,16.5943,27.9262,54.8915,16.8266,17.0371,28.0713,54.9615,17.5570,17.7680,27.2705,59.1182,17.7483,17.9924,22.8894,58.0575,22.0396,22.2751,19.6674,53.9794,24.2410,24.4445,21.5761,,,,
554,70.8683,14.0334,14.3843,14.7473,72.4297,15.9158,16.2823,11.2880,72.6076,17.2782,17.6465,9.7458,70.4366,21.1260,21.4726,8.0908,66.5079,25.9269,26.2359,7.2562,62.3376,30.2470,30.5185,7.1438,53.9028,39.6765,39.8795,6.2177,,,,,55.6856,16.3707,16.5874,27.7270,54.9210,16.8968,17.1076,27.9714,54.9386,17.5350,17.7459,27.3155,59.0871,17.8341,18.0780,22.8349,58.1486,22.0543,22.2906,19.5608,54.0535,24.1322,24.3363,21.6102,,,,
552,70.9087,14.0260,14.3774,14.7139,72.4756,15.7767,16.1438,11.3806,72.6240,17.2528,17.6214,9.7546,70.3581,20.9965,21.3425,8.2994,66.4657,25.6129,25.9217,7.6126,62.5994,30.0610,30.3348,7.0658,54.1308,39.3751,39.5799,6.2893,,,,,55.6141,16.3498,16.5659,27.8200,54.8637,16.9688,17.1792,27.9571,54.8187,17.5015,17.7115,27.4698,58.9396,17.8019,18.0446,23.0157,58.1639,21.8576,22.0940,19.7421,54.1359,23.8690,24.0739,21.7902,,,,
550,71.0860,13.9736,14.3268,14.5872,72.5989,15.8603,16.2287,11.1724,72.6982,17.2147,17.5841,9.7176,70.5557,21.0065,21.3545,8.0898,66.7698,25.6012,25.9129,7.3173,62.7149,29.9654,30.2404,7.0447,54.2491,39.2742,39.4799,6.2710,,,,,55.7316,16.4223,16.6394,27.6290,54.8449,17.0187,17.2289,27.9261,54.7408,17.6164,17.8259,27.4333,59.0273,17.9395,18.1831,22.7896,58.3774,21.8493,22.0875,19.5351,54.2499,23.9472,24.1530,21.5971,,,,
548,71.0926,13.9577,14.3111,14.5963,72.6094,15.7599,16.1286,11.2620,72.8293,17.0941,17.4650,9.7056,70.4838,20.8746,21.2219,8.2943,66.8193,25.2737,25.5859,7.5949,62.9694,29.7428,30.0200,7.0106,54.5353,39.0628,39.2708,6.1939,,,,,55.9255,16.4567,16.6754,27.3991,54.8352,17.0737,17.2839,27.8809,54.7393,17.6825,17.8920,27.3687,58.8873,17.8621,18.1046,23.0082,58.4482,21.7383,21.9772,19.5746,54.3372,23.8773,24.0838,21.5790,,,,
546,71.2216,13.8509,14.2057,14.5727,72.7127,15.6877,16.0575,11.2298,72.8968,17.0347,17.4064,9.6968,70.5459,20.7212,21.0693,8.3848,66.9831,25.2059,25.5197,7.4972,63.0266,29.5131,29.7910,7.1825,54.7535,38.7745,38.9842,6.2623,,,,,55.8088,16.3993,16.6171,27.5741,54.7949,17.1356,17.3457,27.8594,54.6891,17.7925,18.0017,27.3092,58.9083,17.8937,18.1364,22.9553,58.4639,21.6882,21.9273,19.6088,54.4004,23.8285,24.0355,21.5641,,,,
544,71.2281,13.8270,14.1820,14.5899,72.8281,15.5207,15.8918,11.2801,72.9489,16.9453,17.3176,9.7334,70.6973,20.5828,20.9325,8.3703,67.1122,25.1041,25.4192,7.4686,63.1221,29.4210,29.6998,7.1781,54.8769,38.4735,38.6842,6.4389,,,,,55.9658,16.3750,16.5941,27.4401,54.8015,17.0835,17.2937,27.9048,54.7454,17.7198,17.9295,27.3251,58.9234,17.8662,18.1091,22.9674,58.6624,21.5278,21.7686,19.5691,54.2878,23.6494,23.8556,21.8566,,,,
542,71.4257,13.7684,14.1254,14.4489,72.8789,15.5042,15.8760,11.2451,72.9813,16.8219,17.1946,9.8240,70.7550,20.5427,20.8931,8.3519,67.2918,24.8663,25.1832,7.5250,63.2851,29.2277,29.5080,7.2069,55.2228,38.3470,38.5604,6.2168,,,,,56.0540,16.3907,16.6106,27.3354,54.7802,17.0655,17.2755,27.9443,54.6684,17.7998,18.0090,27.3226,58.8799,17.8036,18.0462,23.0739,58.7637,21.4971,21.7388,19.4975,54.3904,23.6230,23.8300,21.7796,,,,
540,71.4729,13.6712,14.0288,14.4983,72.9351,15.3831,15.7555,11.3094,73.0323,16.7407,17.1141,9.8537,70.9143,20.3204,20.6725,8.4132,67.2818,24.6289,24.9458,7.7724,63.4639,29.0108,29.2927,7.2433,55.3126,38.0606,38.2748,6.4126,,,,,55.9885,16.3535,16.5729,27.4386,54.7848,17.1775,17.3876,27.8276,54.6012,17.9016,18.1103,27.2886,58.7043,17.8554,18.0966,23.1991,58.8664,21.2879,21.5305,19.6032,54.6373,23.5553,23.7643,21.5984,,,,
538,71.5616,13.5970,13.9556,14.4828,72.9372,15.4010,15.7735,11.2893,73.0379,16.6447,17.0183,9.9438,70.9179,20.2000,20.5522,8.5299,67.3849,24.5574,24.8754,7.7397,63.6715,28.7972,29.0811,7.2474,55.4520,37.6956,37.9109,6.6371,,,,,56.1094,16.4344,16.6549,27.2357,54.7748,17.1276,17.3377,27.8875,54.4300,17.9020,18.1095,27.4605,58.6447,17.9710,18.2118,23.1435,58.9322,21.2782,21.5214,19.5464,54.5839,23.4920,23.7006,21.7155,,,,
536,71.6398,13.6419,14.0014,14.3587,73.0635,15.2928,15.6667,11.2698,73.1730,16.5861,16.9612,9.8659,71.1383,20.1014,20.4559,8.4058,67.5585,24.3782,24.6979,7.7437,63.7808,28.6777,28.9626,7.2566,55.7582,37.5529,37.7707,6.4711,,,,,56.2130,16.3917,16.6130,27.1740,54.8418,17.2223,17.4329,27.7253,54.5565,17.9731,18.1816,27.2619,58.7809,17.8760,18.1181,23.1010,59.0084,21.1999,21.4438,19.5478,54.6163,23.3531,23.5621,21.8217,,,,
534,71.7394,13.5735,13.9341,14.3265,73.1356,15.2381,15.6129,11.2515,73.2357,16.4981,16.8739,9.8904,71.1159,19.9467,20.3011,8.5831,67.6327,24.1631,24.4836,7.8837,63.8482,28.4119,28.6976,7.4542,55.9455,37.2763,37.4956,6.5589,,,,,56.3473,16.3684,16.5908,27.0618,54.8071,17.2553,17.4658,27.7271,54.5659,17.9144,18.1230,27.3111,58.6868,17.8886,18.1299,23.1832,59.0347,21.0503,21.2945,19.6708,54.7659,23.4611,23.6712,21.5629,,,,
532,71.8764,13.5844,13.9465,14.1771,73.1909,15.2155,15.5909,11.2182,73.3251,16.5381,16.9150,9.7599,71.1719,19.8722,20.2272,8.6009,67.8486,24.0216,24.3443,7.8071,64.0898,28.2431,28.5310,7.3792,56.1041,37.0977,37.3183,6.5776,,,,,56.3524,16.4019,16.6245,27.0232,54.8670,17.2609,17.4719,27.6611,54.6369,17.9938,18.2030,27.1601,58.7168,18.0628,18.3045,22.9788,59.1769,21.0581,21.3035,19.5195,54.6157,23.3146,23.5236,21.8607,,,,
530,71.9729,13.5604,13.9236,14.1035,73.2031,15.1706,15.5463,11.2506,73.4043,16.3894,16.7672,9.8285,71.2953,19.7134,20.0698,8.6349,67.8804,24.0891,24.4122,7.7074,64.2248,28.1112,28.4004,7.3748,56.4247,36.8978,37.1210,6.4543,,,,,56.5508,16.4594,16.6836,26.7655,54.9017,17.3509,17.5623,27.5361,54.5254,18.1170,18.3254,27.1492,58.6654,18.0608,18.3021,23.0325,59.2970,21.0945,21.3410,19.3620,54.7566,23.3389,23.5491,21.6943,,,,
528,72.0430,13.4569,13.8209,14.1361,73.3320,15.1241,15.5012,11.1668,73.4354,16.3096,16.6878,9.8769,71.3627,19.6114,19.9685,8.6687,68.0976,23.8023,24.1276,7.7748,64.4151,27.8611,28.1521,7.4328,56.6295,36.5437,36.7686,6.6019,,,,,56.7609,16.3397,16.5657,26.6734,54.9459,17.3257,17.5374,27.5167,54.6406,18.0211,18.2305,27.1289,58.5925,17.9367,18.1774,23.2301,59.4594,20.8623,21.1102,19.4304,54.9051,23.2068,23.4183,21.6766,,,,
526,72.1026,13.3973,13.7620,14.1354,73.3839,15.0919,15.4696,11.1465,73.4668,16.2613,16.6400,9.8933,71.2943,19.5148,19.8714,8.8343,68.1265,23.6418,23.9674,7.9061,64.5182,27.6910,27.9830,7.4988,56.8093,36.2698,36.4962,6.6945,,,,,56.8595,16.3571,16.5839,26.5566,54.9269,17.3039,17.5155,27.5576,54.5474,18.0321,18.2408,27.2118,58.5398,17.9778,18.2182,23.2420,59.3791,20.8872,21.1345,19.4863,54.7997,23.1170,23.3277,21.8726,,,,
524,72.2082,13.2538,13.6197,14.1721,73.4316,14.9976,15.3760,11.1923,73.5312,16.1948,16.5742,9.8945,71.4274,19.4964,19.8545,8.7182,68.2527,23.4785,23.8054,7.9419,64.6297,27.5501,27.8433,7.5270,56.9893,36.1637,36.3916,6.6190,,,,,56.8658,16.3489,16.5759,26.5583,55.0353,17.3715,17.5840,27.3807,54.6717,18.1369,18.3466,26.9817,58.5662,18.1078,18.3485,23.0854,59.4604,20.8881,21.1362,19.4034,54.9214,23.1493,23.3610,21.7176,,,,
522,72.2861,13.3882,13.7550,13.9589,73.5217,14.8894,15.2689,11.2094,73.6516,16.0781,16.4589,9.8895,71.6492,19.3517,19.7120,8.6388,68.4259,23.3823,23.7110,7.8631,64.8295,27.3457,27.6408,7.5298,57.2780,35.9343,36.1646,6.5574,,,,,57.0911,16.3041,16.5329,26.3761,55.1333,17.3886,17.6020,27.2647,54.6909,18.0925,18.3025,27.0067,58.5161,18.0787,18.3191,23.1649,59.6885,20.5805,20.8306,19.4809,55.0788,23.0323,23.2452,21.6760,,,,
520,72.3270,13.2814,13.6488,14.0242,73.5878,14.9265,15.3068,11.1054,73.7789,15.9539,16.3361,9.8850,71.6505,19.1988,19.5594,8.7902,68.4365,23.2451,23.5740,7.9895,64.8757,27.0581,27.3537,7.7706,57.3916,35.7050,35.9363,6.6721,,,,,57.2290,16.2800,16.5100,26.2610,55.1830,17.3442,17.5581,27.2589,54.6662,18.1672,18.3770,26.9568,58.6192,17.9993,18.2406,23.1402,59.7200,20.5295,20.7800,19.5001,55.0084,22.9637,23.1762,21.8154,,,,
518,72.4239,13.2166,13.5850,13.9910,73.5773,14.7334,15.1137,11.3090,73.7356,15.8224,16.2044,10.0600,71.7490,19.1228,19.4844,8.7666,68.5015,22.9668,23.2964,8.2021,65.1253,26.8867,27.1846,7.6901,57.6599,35.3646,35.5981,6.7419,,,,,57.3291,16.2166,16.4474,26.2234,55.1375,17.3224,17.5360,27.3265,54.7154,18.0983,18.3086,26.9761,58.5173,17.9662,18.2067,23.2760,59.8469,20.5753,20.8269,19.3262,55.2484,22.6965,22.9109,21.8407,,,,
516,72.5816,13.1336,13.5038,13.9146,73.6748,14.7332,15.1146,11.2106,73.7408,15.7782,16.1603,10.0988,71.7022,18.9010,19.2622,9.0356,68.7484,22.9288,23.2609,7.9907,65.1317,26.7087,27.0068,7.8616,57.7887,35.1265,35.3612,6.8501,,,,,57.4771,16.2127,16.4448,26.0781,55.2977,17.4069,17.6218,27.0805,54.7715,18.1978,18.4086,26.8199,58.5427,18.1336,18.3744,23.0829,59.9012,20.5278,20.7800,19.3188,55.3136,22.7622,22.9772,21.7092,,,,
514,72.5144,13.2203,13.5899,13.8956,73.6972,14.6006,14.9824,11.3204,73.7946,15.7895,16.1723,10.0331,71.7638,18.8405,19.2025,9.0337,68.6547,22.6170,22.9483,8.3970,65.2069,26.5595,26.8584,7.9347,58.0256,34.9588,35.1954,6.7790,,,,,57.6905,16.1312,16.3651,25.9444,55.3928,17.3441,17.5598,27.0475,54.8839,18.0355,18.2472,26.8689,58.5507,18.0760,18.3170,23.1323,59.9648,20.3355,20.5882,19.4470,55.3315,22.6783,22.8935,21.7750,,,,
512,72.6477,13.1911,13.5623,13.7900,73.8502,14.5716,14.9551,11.1947,73.9198,15.7144,16.0986,9.9816,72.0126,18.7777,19.1423,8.8451,68.8938,22.5535,22.8873,8.2189,65.5423,26.3374,26.6395,7.8183,58.2280,34.7260,34.9644,6.8077,,,,,57.7481,16.1213,16.3557,25.8961,55.5619,17.3764,17.5935,26.8446,54.9888,18.2979,18.5105,26.5007,58.5158,18.1670,18.4077,23.0765,60.1208,20.1816,20.4358,19.4434,55.4865,22.6442,22.8607,21.6528,,,,
510,72.7785,13.1632,13.5358,13.6858,73.9376,14.6207,15.0052,11.0572,74.0330,15.7370,16.1225,9.8445,71.9049,18.7548,19.1185,8.9766,68.9548,22.5583,22.8928,8.1525,65.6507,26.1903,26.4934,7.8559,58.5564,34.4280,34.6691,6.7745,,,,,57.9803,16.1534,16.3898,25.6299,55.7454,17.4333,17.6519,26.6027,55.1360,18.1733,18.3871,26.4768,58.7373,18.2369,18.4796,22.7831,60.2110,20.2570,20.5120,19.2769,55.6835,22.6608,22.8789,21.4376,,,,
